Name,Category,Ratings,Rating counts,Mobile Number,Address,Segment,Website_clean,Website Status
Sri Balaji Real Estate,Real estate,4.8,4,8939393988,"27, Sundaram Street, Arasappa St, opp. Adayar Anandha Bhavan, Salama Nagar, Purasaiwakkam, Chennai, Tamil Nadu 600007",Highly Recommended Service,no website,No
MEENAKSHI ENTERPRISES CHENNAI,Real estate,4.5,6,9940278248,"No 8 A/6,School street,Opp sub registrar office, Virugambakkam, Chennai, Tamil Nadu 600092",Highly Recommended Service,no website,No
CH Real Estate,Real estate,4.8,18,7299564290,"95, TNHB, Ramaswamy Salai, Sivalingapuram, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Sky Home Enterprises Real estate company,Real estate,4.6,474,9384031017,"NO: MF- 14, Labour Colony, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Highly Recommended Service,no website,No
CHENNAI PROPERTY SERVICE - Channel Partners Of Leading Builders,Real estate,5,18,9600051444,"3rd floor, No 1, 6th Main Rd, opposite to Ayyappan Temple, Y Block, Anna Nagar, Chennai, Tamil Nadu 600040",Highly Recommended Service,no website,No
Priya Real Estate,Real estate,4.8,5,9940237575,"Number 169/12,1st Floor, Palandi Amman Koil St, near St. Thomas Mount Railway Station, Ramapuram, Paramesh Nagar, Adambakkam, Chennai, Tamil Nadu 600088",Highly Recommended Service,no website,No
SURYA REAL ESTATE,Real estate,5,2,9962131305,"9/2, 1.5Th Street, Dr.Subbarayan Nagar, Dr.Subbaraya Nagar, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,no website,No
Sri Sai Baba Realty,Real estate,4.8,50,9884936686,"E.S.Sai Ganesan No:25A, First Floor, Rangarajapuram Main Road, Karnan St, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,no website,No
AGM REAL ESTATE ARUMBAKKAM CHENNAI,Real estate,5,5,9962772220,"Thirukkuralar St, Q Block, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106",Highly Recommended Service,no website,No
Bliss Prime Properties,Real estate,5,3,9962676567,"95/40, Marshalls Rd",Highly Recommended Service,no website,No
Umesh Real Estate,Real estate,4.5,2,9962319407,"Shop No. 32, Ramakrishna Mutt Rd",Highly Recommended Service,no website,No
VASANTHA REAL ESTATE,Real estate,4.5,11,9941188084,"Chinnakolathuvancherry,Iyyappanthangal,Chennai, Tamil Nadu",Highly Recommended Service,no website,No
Homes and Plots,Real estate,5,1,9940234543,"No: 17/10, Subhiksha, 2nd St",Highly Recommended Service,no website,No
Cosy Realty - Buy / Sell / Rent Property in Chennai,Real estate,0,18,9940234238,"Sairam Apartments, 25/12, 1st Main Rd",Needs Improvement,no website,No
Imayam Real Estate,Real estate,3.5,4,9884636111,"No. 53, Anna High Road, Andavar St",Highly Recommended Service,no website,No
Rr Real Estate,Real estate,0,18,9884210225,"36F4+F29, Valluvar Salai",Needs Improvement,no website,No
Usha Associates,Real estate,5,1,9841436335,"2nd floor, No: 1/2, 2nd Main Rd",Highly Recommended Service,no website,No
Sahanaa Enterprises,Real estate,4.9,18,9841400837,"No.1/127, Sendupuram Road",Highly Recommended Service,no website,No
Sky Properties,Real estate,0,18,9840899770,"No 21, Building, Chennai",Needs Improvement,no website,No
Tamizh Real Estate,Real estate,5,47,9840615219,"No.01, Sowbhagya nagar, Nellikuppam Rd",Highly Recommended Service,no website,No
Alagar Real Estate,Real estate,4.6,9,9840517525,"Chennai, Tamil Nadu",Highly Recommended Service,no website,No
S V Reality,Real estate,5,1,9840442500,67/57,Highly Recommended Service,no website,No
Svasti Real Estate Solutions,Real estate,5,5,9840046172,"1B, Annai Apartments, 33, Nachiappan St",Highly Recommended Service,no website,No
D.B.REAL,Real estate,4.9,30,9710857364,583 T.H.ROAD EZHIL HOSPITAL building,Highly Recommended Service,no website,No
SI Property Consultants,Real estate,5,1,9710358583,"2/149, 2/149, 5th St",Highly Recommended Service,no website,No
Sri Krishna Real Estate,Real estate,5,2,9710277700,"C 512, Kandasamy St",Highly Recommended Service,no website,No
Murthi agencies,Real estate,5,94,9444441487,"Secound floor, Murthi agencies, 159/7B, Tiruvalluvar Salai",Highly Recommended Service,no website,No
Gain Property - Rahman Manzil,Real estate,4.9,19,9444361426,"door number 2a, plot no 15, Murugan Street",Highly Recommended Service,no website,No
Sri Santhosham Real Estate,Real estate,4.4,11,9444275795,"No 6 60 Feet Station Road, Devi Nagar",Highly Recommended Service,no website,No
Siva Murugan Real Estate Agency,Real estate,4,10,9444166089,"X5HQ+24W, 4th Main Rd",Highly Recommended Service,no website,No
Subhiksham Realty & Propert Management,Real estate,4.8,13,9381703334,"W6XQ+RR8, 200 Feet Radial Rd",Highly Recommended Service,no website,No
SURESH REAL ESTATE,Real estate,4.5,4,9381110143,"No. 4, SAINIVAS, 27, Gurusamy Street",Highly Recommended Service,no website,No
Marina Real Estates,Real estate,5,3,9176338412,"46, Akbar Sahib St",Highly Recommended Service,no website,No
Success Real Estate,Real estate,5,8,9080808020,"1, 3rd St",Highly Recommended Service,no website,No
JM Real Estate,Real estate,4.7,7,9042325181,Neelakantan St,Highly Recommended Service,no website,No
5th Angle Realtors,Real estate,5,2,9025678799,"No 46, 22, Tholkappiar St",Highly Recommended Service,no website,No
Sakthi Real Estate,Real estate,5,21,8939082237,Plot no 45,Highly Recommended Service,no website,No
PORTIQO,Real estate,4.6,82,8880660000,"13, Customs Colony, Off OMR",Highly Recommended Service,no website,No
Smart Choice Infinity,Real estate,4.8,153,8608502269,"No.4a, Kannabiran St",Highly Recommended Service,no website,No
"Realestate,chennai-Ganesh Maharana",Real estate,0,18,8249840078,3+ years in business,Needs Improvement,no website,No
Prop Today,Real estate,0,18,8148648618,"1st Floor, Sundaram Avenue, 432/609,Lakshmi Bhavan, 1C, Anna Salai",Needs Improvement,no website,No
BEST REAL ESTATE Buying & Selling (Agent) Gift & Toys,Real estate,5,4,8072301833,"96, 1st Main Rd",Highly Recommended Service,no website,No
SP Dharsan Real Estate Agents,Real estate,4.3,6,7299544542,"Shop No :1 , Door no : 102 , pycrofts road,Real Regency complex,Royapettah, ch 14",Highly Recommended Service,no website,No
"M.R. AGENCIES - Commercial,Residential,Rent,Properties,Real Estate Agents,Warehouse,Land,Bunglow,Buying,Selling,Consultancy",Real estate,4.5,2,4442163417,"15, Devaraja Mudali St",Highly Recommended Service,no website,No
KC homes,Real estate,4.9,16,4435872230,"4/11, Balaiah Garden Bazar Ln",Highly Recommended Service,no website,No
21st Century Realtors sailash,Real estate,0,18,4428225546,"154 Shivalaya, Road",Needs Improvement,no website,No
Latif Estate Line India Limited,Real estate,4.3,18,4426480406,"Puraswalkam, Millers Rd",Highly Recommended Service,no website,No
Mahalakshmi Estates,Real estate,4.6,17,4424740107,"No:1, Srinivasa Pillai St",Highly Recommended Service,no website,No
Twin Lands Private Limited,Real estate,4.9,9,4424717311,"107/59, 4th Ave",Highly Recommended Service,no website,No
360 Degree Interior,Interior designer,4.5,35,8807406232,"85,Padmini Building, 5th Floor, 1st Cross St",Highly Recommended Service,http://360degreeinterior.com/,Yes
3D Elevation Design Services Chennai,Interior designer,5,7,9790945715,"16, Vengeesh Apartment, Karuneegar St",Highly Recommended Service,http://3delevationdesign.com/,Yes
3D Interior Design Services Chennai,Interior designer,0,38,9790945215,"Vengeesh Apartments, 16B, Karuneegar St",Needs Improvement,http://3dinteriordesign.in/,Yes
A A Interior Design Studio,Interior designer,4.6,121,9094405043,"913, 21st St",Highly Recommended Service,http://aainteriordesignstudio.com/,Yes
Alpha Associates- Best interior|Office Interior Decorators|Architecture|Home Interior Designer|False Ceiling Work|Chennai|,Interior designer,3.5,38,9941728556,"N0, 159, 69th St, R.V. Nagar, Mettuppalayam, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,http://alphaassociates.co/,Yes
Amazing Interior,Interior designer,4.6,38,8939487004,"Sree Hari Nagar, 58, Goparasanallaur, Kattupakkam, Chennai, Tamil Nadu 600056",Highly Recommended Service,http://amazinginterior.net/,Yes
R.dx Architects,Interior designer,4.5,30,9884566261,"1st Floor, R.dx Innovation Park, 7th Ave",Highly Recommended Service,http://architects.rdxgroup.in/,Yes
ARTSPACE INTERIORS,Interior designer,4.7,38,9787279295,"no 56, New, Perianna Maistry St, above Greatway Supermarket, Periamet, Periyamet, Chennai, Tamil Nadu 600003",Highly Recommended Service,http://artspaceinterior.com/,Yes
Casa Dezina INTERIORS PVT. LTD,Interior designer,4.7,38,9884022677,"3rd Floor, 15, Cenotaph 1st St, near Japanese Consulate, Seethammal Extension, Teynampet, Chennai, Tamil Nadu 600018",Highly Recommended Service,http://casadezina.in/,Yes
Comfort Interiors OMR - Best Interior Designers OMR Chennai,Interior designer,4.7,115,9962213107,"1/16, Rajiv Gandhi Salai",Highly Recommended Service,http://comfortinteriors.in/,Yes
Divine By Krish,Interior designer,5,38,8939111994,"Residence, Sidharth Upscale, E406, Kundrathur Main Rd",Highly Recommended Service,http://divinebykrish.com/,Yes
Divine Cubes - Interior Design Solutions,Interior designer,4.7,38,9751018310,"Door No, Primus Building, SP–7A, South Phase, Guindy Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Highly Recommended Service,http://divinecubes.com/,Yes
Global Ethos | Interior Designer in Chennai – Curtains & Window Blinds,Interior designer,5,21,7305688971,"1st Floor, 1037, 6th Main Rd",Highly Recommended Service,http://globalethos.co.in/,Yes
Interior Spot,Interior designer,4.8,96,8122258359,"42-69, TK Mudali St",Highly Recommended Service,http://interiorspot.co.in/,Yes
Moorthy Interior Decors,Interior designer,4.9,30,9080588084,"No:12, Trunk Rd, near Porur",Highly Recommended Service,http://moorthyinteriordecors.in/,Yes
Sriram Construction and Interiors,Interior designer,4.6,38,9360860516,"6/1, 4th St, Achuthan Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032",Highly Recommended Service,http://mysriram.in/,Yes
Reegan Interiors (False ceiling specialist),Interior designer,4.5,38,7871666000,"17/134, NSC Bose St, Kumaran Nagar, Padi, Chennai, Tamil Nadu 600050",Highly Recommended Service,http://reeganinteriors.com/,Yes
REFLECTION MATTERS | Architects | Interior Design |,Interior designer,4.8,38,8825499292,"No. 13, Sadulla St, CIT Nagar East, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,http://reflectionmatters.in/,Yes
REHOBOTH INTERIOR,Interior designer,4.8,115,9841633855,"Advent Christian Church, Perumbakkam, # 3/77 First Main Road, Matha Koil Street",Highly Recommended Service,http://rehobothinteriordesign.com/,Yes
R.K INTERIORS and DESIGNERS,Interior designer,5,38,6382366021,"T1, Krish anand appartment, Rk interiors, Devaki builders, plot no. 8, Gajalakshmi Street, near iob, Puzhuthivakkam, Chennai, Tamil Nadu 600091",Highly Recommended Service,http://rkinteriorsanddesigners.com/,Yes
ROYAL INTERIOR,Interior designer,5,72,9655551886,"1, 817, Velachery Main Rd",Highly Recommended Service,http://royalinterior.co/,Yes
Space Codes Studio - Interior Designers & Architects,Interior designer,5,38,9791085668,"thalaiyari street, Govindan Rd, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,http://spacecodesstudio.com/,Yes
Spacelite Interior and Design Studio,Interior designer,5,59,9003274943,"Plot No, 345, Veeramani Nagar",Highly Recommended Service,http://spaceliteinterior.com/,Yes
SPARK INTERIORS & DECORATORS,Interior designer,4.9,38,7200080418,"Land Mark, No : 138/2, 1st Floor Kundrathur Main Road, Shriram City Rd, opp. Mangadu, Mangadu, Chennai, Tamil Nadu 600122",Highly Recommended Service,http://sparkinteriors.in/,Yes
SRI RENUHA HOMES,Interior designer,4.9,27,9841666605,"No:37, DABC Ave",Highly Recommended Service,http://srirenuhahomes.org/,Yes
"Sri Sunshine Decors - Best interior designer chennai, wardrobes, false ceiling, curtains & window blinds",Interior designer,4.8,38,7708860376,"T, S.137, opp. fire station, opp. Guindy Thiru Vi Ka Industrial Estate, Thiru Vi Ka Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Highly Recommended Service,http://srisunshinedecors.com/,Yes
Sudhir luxury architect Interior design,Interior designer,5,38,8124506188,"10/45 N.S.k, 2nd St, Nehru Nagar, Velachery, Chennai, Tamil Nadu 600042",Highly Recommended Service,http://sudhirluxuryhomeinteriordesign.com/,Yes
"TATTVA,The House Of Designs",Interior designer,4.8,38,8072638569,"3rd floor, Vaibhav Complex, Smith Rd, Express Estate, Thousand Lights, Chennai, Tamil Nadu 600014",Highly Recommended Service,http://tattvathod.com/,Yes
Touch Wud - Interior Decoratives Dealer,Interior designer,4.9,23,8056199484,"21, Vijaya Vigneshwarar Koil St",Highly Recommended Service,http://thetouchwud.com/,Yes
Unique interiorz - best interior designers in Chennai / office interior,Interior designer,4.9,80,9787779316,"210, Velachery Main Rd",Highly Recommended Service,http://uniqueinteriorz.in/,Yes
Universal Interior Designer,Interior designer,4.6,46,9894059747,"80, 56, Medavakkam Main Rd",Highly Recommended Service,http://universalinterior.in/,Yes
Urban Shark,Interior designer,4.9,38,9043499104,"1st Floor, 23, Cathedral Garden Rd, Gangai Karai Puram, Nungambakkam, Chennai, Tamil Nadu 600034",Highly Recommended Service,http://urbanshark.in/,Yes
Varmine interiors-Best interiors company Chennai,Interior designer,4.9,38,9488000546,"No:233, Kamarajar St, Balavinayagar Nagar, Nerkundram, Chennai, Tamil Nadu 600107",Highly Recommended Service,http://varmineinteriors.com/,Yes
V For U Interiors,Interior designer,5,38,9176387222,"15, Taramani Link Rd, Varadharajapuram, VGP Seethapathy Nagar, Velachery, Chennai, Tamil Nadu 600042",Highly Recommended Service,http://vforuinteriors.com/,Yes
VPRO Interiors,Interior designer,5,1,9884811348,"ALTIUS 1, OLYMPIA TECHNOLOGY PARK",Highly Recommended Service,http://vprointerior.com/,Yes
Pvc Modular Kitchen Dealer,Interior designer,4.7,53,6380395969,Tamil Nadu,Highly Recommended Service,http://www.a2binteriors.com/,Yes
Al Ameen interiors,Interior designer,4.9,10,9840064825,"NO:10/5B, Anaikar Complex, M Veerabadran St",Highly Recommended Service,http://www.alameeninteriors.com/,Yes
Allbiers Project Consultants,Interior designer,4.8,16,9176608440,"2nd Floor, Prince Towers, S14, Purasaivakkam High Rd",Highly Recommended Service,http://www.allbiers.com/,Yes
Ansari Architects,Interior designer,4.8,38,8248914643,"Ansari One Building 1/1 Habibullah Rd, 3rd St, near Nadigar Sangam, opp. Ambur Canteen, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,http://www.ansariandassociates.com/,Yes
Apollo Interiors Work,Interior designer,4.8,38,9094009613,"No:25, Ambedkar Rd, near Lakshmi Narashima Perumal koil, Subramanya Swamy Nagar, Chennai, Tamil Nadu 600087",Highly Recommended Service,http://www.apollointeriorswork.com/,Yes
Arvind Interior Works,Interior designer,4.9,38,9840094098,"95-A, Mettu St, Ramapuram, Parangi Malai, Chennai, St.Thomas Mount, Tamil Nadu 600016",Highly Recommended Service,http://www.aravindpaintingworks.in/,Yes
Arcmen Interior Designer,Interior designer,4.7,38,9962998008,"5, Ramakrishna Main Road, opposite Villakku kadai, Nethaji Nagar, Porur, Chennai, Tamil Nadu 600116",Highly Recommended Service,http://www.arcmeninterior.com/,Yes
Artdes Architects And Associates | Chennai,Interior designer,5,6,9944495788,"3rd Floor, No.27, 10th Avenue, Ashok Nagar F -10,Anand Bhavan",Highly Recommended Service,http://www.artdesarchitects.com/,Yes
Arvind Architects,Interior designer,4.8,38,9443630096,"15, Visalakshi Nagar, 11th Cross Street, Defence Officers Colony, Ekkatuthangal, Chennai, Tamil Nadu 600032",Highly Recommended Service,http://www.arvindarchitects.com/,Yes
Auxilium - School Of Interior Design,Interior designer,3.4,5,9884998698,"Halls Towers, D-8, 56, Tamil Salai",Highly Recommended Service,http://www.auxilium.in/,Yes
Carpinterio,Interior designer,4.9,52,8807950180,"25 Dr, M N Nagar 1st St",Highly Recommended Service,http://www.carpinterio.com/,Yes
Cassia Decors – Interior Designers in Chennai,Interior designer,4.7,51,9884374996,New Military Rd,Highly Recommended Service,http://www.cassiadecors.com/,Yes
Concept Interior Studio,Interior designer,5,30,9841210428,"Poonamallee High Rd, near velappanchavadi",Highly Recommended Service,http://www.conceptinteriorstudio.com/,Yes
Concolor Works and Designs Chennai,Interior designer,4.6,38,8110067777,"First Floor, 8/A, Old No M/81, Door No M, 3rd Ave, Annanagar East, Chennai, Tamil Nadu 600102",Highly Recommended Service,http://www.concolor.in/,Yes
Creative Architects & Interiors,Interior designer,4.4,57,4426612056,"1090, 1st Floor, AR Complex, Poonamallee High Road , Near to Daily Thanthi",Highly Recommended Service,http://www.creative-arch.com/,Yes
D3 interiors,Interior designer,4.9,30,7200221617,"56, Perianna Maistry St, near greatway supermarket",Highly Recommended Service,http://www.d3interiors.co.in/,Yes
DesignQube,Interior designer,4.2,133,9840096293,"51/1, Justice Ramaswamy Street, Kamaraj Ave 2nd St",Highly Recommended Service,http://www.designqube.com/,Yes
Different Thinkers Interior,Interior designer,4.8,38,8610253646,"4 87, TK Mudali St, Thattankulam, Choolai, Chennai, Tamil Nadu 600112",Highly Recommended Service,http://www.differentthinkers.org/,Yes
DoMyHome Showroom,Interior designer,4.5,38,8939921212,"Ground Floor, 47A North Phase, SIDCO, 3rd Main Rd, behind Jaya TV, Thiru Vi Ka Industrial Estate, Kalaimagal Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032",Highly Recommended Service,http://www.domyhome.com/,Yes
DOT TO DESIGN INTERIORS LLP,Interior designer,5,146,9500038047,"Sobha Arbor D 2004, Wing 2 Near The Pupil International School Masilamani Nagar",Highly Recommended Service,http://www.dottodesign.in/,Yes
Dream craft interiors,Interior designer,4.8,38,8144130505,"New No.13 G2, No.8, Old, Nanganallur 2nd Main Rd, NCBS Colony, Nanganallur, Chennai, Tamil Nadu 600061",Highly Recommended Service,http://www.dreamcraftinteriors.com/,Yes
DreamFort Architects & Interior Designers - Building Contractors in Chennai,Interior designer,4.8,38,8056903191,"No:24/15, S-2, Hospital Rd, Kannammapet, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,http://www.dreamfort.in/,Yes
?ENSILETA INTERIORS & MODULAR SOLUTIONS | Factory interior decorators in chennai,Interior designer,5,7,9566200435,"Nazarathpettai, Tamil Nadu",Highly Recommended Service,http://www.ensiletaventureprodux.com/,Yes
"I&S Studio, Architects & Interior designers.",Interior designer,4.6,38,4442046743,"287A, 36th St, Ponnambalam Colony, 7th Sector, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,http://www.facebook.com/insstudio01/,Yes
GLF INTERIOR,Interior designer,4.9,58,9080566979,"Damodharan homes, Ottiambakkam Main Rd, opposite to samudhaya nalakudam",Highly Recommended Service,http://www.glfinterior.com/,Yes
Gridworks Design,Interior designer,5,4,7397373332,"19, Rajagopal Chetty St",Highly Recommended Service,http://www.gridworks.in/,Yes
Home and Beyond,Interior designer,4.9,102,9884981302,"O T, 2/62, Mounasamy Madam St",Highly Recommended Service,http://www.homeandbeyond.in/,Yes
Homekz Interior (???????? ?????????? ),Interior designer,5,404,9360236542,"1st Floor, 349/2A 200ft Service, Road",Highly Recommended Service,http://www.homekz.in/,Yes
HOME STYLE INDIA,Interior designer,2.9,10,9884503453,"No 16, Desigar St",Highly Recommended Service,http://www.homestyleindia.org/,Yes
"Honey Craft Interiors - Best Interior Design Solutions, OMR Chennai",Interior designer,5,36,9677050070,"47A, 4th Cross St",Highly Recommended Service,http://www.honeycraftinterior.in/,Yes
HouseDecors Interior Designers & Decorators,Interior designer,5,38,9840049606,"1st Floor, 10B , 12th Street, North, near Anna Nagar, Baba Nagar, North Jagannatha Nagar, Villivakkam, Chennai, Tamil Nadu 600049",Highly Recommended Service,http://www.housedecors.in/,Yes
"iD INTERIORS – Expert Interior Designers in Kovilambakkam for Modular Kitchen, Wardrobe & Luxury Home Interiors.",Interior designer,4.8,18,9884608007,"415, door 4, Plot, 2nd, 51, 200 Feet Radial Rd, opp. to zone Hotel",Highly Recommended Service,http://www.idinteriors.co.in/,Yes
INNOVATIVE INTERIOR & EXTERIOR SOLUTIONS,Interior designer,5,38,6369726862,"5, 11E, Deivanai St, Karthikeyan Nagar, Maduravoyal, Chennai, Tamil Nadu 600095",Highly Recommended Service,http://www.iiesolution.com/,Yes
Innovative Interiors,Interior designer,4.5,85,4424795133,"7 7Square, VV Koil St",Highly Recommended Service,http://www.innovativeinteriors.in/,Yes
Interior Jumbo,Interior designer,4.9,38,9003244118,"Thirumala Apartments, 4th Cross St, extension, AGS Colony, Velachery, Chennai, Tamil Nadu 600042",Highly Recommended Service,http://www.interiorjumbo.com/,Yes
J7 Interior,Interior designer,4.9,81,9841532759,"Shop No.123/L, Sivaraman Complex, 200 Feet Radial Rd",Highly Recommended Service,http://www.j7interior.com/,Yes
J DESIGN INTERIORS,Interior designer,4.8,26,9566557428,"Chennai, Tamil Nadu",Highly Recommended Service,http://www.jdesigninterior.in/,Yes
KAS Architecture,Interior designer,4.4,37,9500117102,"Perambur Barracks Post Office, 94, Brick Kiln Rd",Highly Recommended Service,http://www.kasarchitecture.com/,Yes
Kozy Interiors/Modular Kitchen/Best Modular Kitchen/Interior Design/Manufacturers/Chennai,Interior designer,4.7,47,7200075955,"20, Reddy St",Highly Recommended Service,http://www.kozyinteriors.in/,Yes
Krea Interior Designers & Decorators,Interior designer,4.9,38,8973150509,"No:25, Pugazhendi St, near DPS valli mahal, MGR Nagar, West Jafferkhanpet, Chennai, Tamil Nadu 600078",Highly Recommended Service,http://www.kreainterio.com/,Yes
LeBlanc Interior,Interior designer,4.9,38,8072630833,"No.5/80A, Ponni Amman Koil Main Rd, Kovilambakkam, Chennai, Tamil Nadu 600129",Highly Recommended Service,http://www.leblancinterior.com/,Yes
Interior Designers (Chennai) - MT Designs,Interior designer,5,35,8072892541,"Saifee Mansion, 43/21, Armenian St",Highly Recommended Service,http://www.linkedin.com/in/munira-murtaza-eranpurwala-689537209,Yes
Whirlpool Hive Display Showroom,Interior designer,3.5,6,9176908777,"70, 1st floor, Jawaharlal Nehru Road, 100 Feet Road,, Vadapalani",Highly Recommended Service,http://www.magnaa.com/,Yes
Choice Interior Designs,Interior designer,4.9,65,9840607967,"9, Mani Street",Highly Recommended Service,http://www.mchoiceinterior.com/,Yes
MMM Interior - Home Interior Designers & Modular Kitchen Interior Design in Chennai,Interior designer,5,38,9944504188,"38/4, Ilango adigal St, Padmanabha Nagar, Choolaimedu, Chennai, Tamil Nadu 600094",Highly Recommended Service,http://www.mmminterior.in/,Yes
NIVETHA INTERIOR DECORATOR,Interior designer,4.8,38,9840441853,"224/68 3rd Street, Labour Colony Rd, 3rd Phase, Thiru Vi Ka Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Highly Recommended Service,http://www.nivethainterior.com/,Yes
NOAH Interior,Interior designer,4.8,71,9841750044,"Bhavani Complex, Post Office, 10, Medavakkam Main Rd, near Madipakkam",Highly Recommended Service,http://www.noahinterior.in/,Yes
ORGO Interiors,Interior designer,4.8,86,7299976053,"1st Floor, Guru Arcade Plot No. 8, 200 feet Radial Road, Sai Nagar Main Rd",Highly Recommended Service,http://www.orgointeriors.in/,Yes
Perspective Interiors,Interior designer,4.9,38,9940639423,"17, 9th St., Jayaram Nagar, Nerkundram, Chennai, Tamil Nadu 600095",Highly Recommended Service,http://www.perspectiveinteriors.in/,Yes
Platys Designers,Interior designer,5,14,9445112222,"Old No. 21A, New, 5, Main Rd",Highly Recommended Service,http://www.platysdesigners.com/,Yes
Pranav Mantraa,Interior designer,4.9,38,9043465795,"PRC Enclave - A.N Builders, 368, 1st Main Rd, Elango Nagar Extension, Natesan Nagar, Virugambakkam, Chennai, Tamil Nadu 600092",Highly Recommended Service,http://www.pranavmantraa.com/,Yes
Quadra Architects Private Limited,Interior designer,4.3,67,4442151555,"No 30/1, VOC 1st Cross Street, Kodambakkam",Highly Recommended Service,http://www.quadraarchitects.co.in/,Yes
RIVERIYA Interiors,Interior designer,4.8,45,9787635119,"No 49A,Malliyam, narasimman nagar, 2nd Cross St",Highly Recommended Service,http://www.riveriya.com/,Yes
SAHA,Interior designer,4.6,18,9884111138,"No:60, Arcot Rd, opp. to INDIAN BANK",Highly Recommended Service,http://www.sahainteriors.com/,Yes
Sai Vaishnave Interior,Interior designer,4.8,155,9962282933,"191, Jawaharlal Nehru Salai, next to Hotel Rajpark",Highly Recommended Service,http://www.saivaishnaveinterior.com/,Yes
SARKS (Architecture and Interior Design),Interior designer,4.4,15,4442121426,"New no. 54/2 Basement Floor, 1st Avenue",Highly Recommended Service,http://www.sarks.in/,Yes
sculpt space designs,Interior designer,4.9,15,8317425419,"55, Moore St",Highly Recommended Service,http://www.sculptspacedesign.com/,Yes
SDS Interiors & Decorators,Interior designer,4.4,36,9841612228,"No.18/45, Kundrathur Main Road, Om Sakthi Nagar, Near Mallika Theatre, Mangadu",Highly Recommended Service,http://www.sdsinteriors.co/,Yes
"Shree Vari Decors - NL Blinds, Design ID Blinds, Wall Paper, Roller & Vertical Blinds, Winlex, Wooden & Bamboo Blinds Chennai",Interior designer,5,4,9841843867,"Shop No. 713, Evening Bazaar Rd, opp. MA Jacobs",Highly Recommended Service,http://www.shreevaridecors.com/,Yes
SK INTERIORS & DESIGN,Interior designer,4.8,17,9176641881,2,Highly Recommended Service,http://www.skinteriorsanddesign.com/,Yes
Skydome Designs,Interior designer,4.8,38,7299072144,"AA-74, 3rd Main Rd, 1st St, Anna Nagar, Chennai, Tamil Nadu 600040",Highly Recommended Service,http://www.skydomedesigns.com/,Yes
Sree Tech Interior,Interior designer,4.9,325,7200416887,"No.145, Ground floor, T V Nagar Road, Thiruvalluvar St",Highly Recommended Service,http://www.sreetechinterior.in/,Yes
Sri Wifi Interiors,Interior designer,4.8,38,7092714071,"No:172/1 Gandhi Street, Mettukkuppam, Maduravoyal, Chennai, Tamil Nadu 600107",Highly Recommended Service,http://www.sriwifiinteriors.com/,Yes
Studio 1 interiors,Interior designer,4.9,225,9962628862,"1, 335, Velachery Main Rd, opposite to Brilliant TVs showroom",Highly Recommended Service,http://www.studio1interior.com/,Yes
Studio D4,Interior designer,4.8,55,9884012152,"35,Bakers Street, Maddox St",Highly Recommended Service,http://www.studiod4.in/,Yes
Studio DIOX - Architects & Interior designers,Interior designer,4.9,38,9600123108,"No 8, GA, Casa blanca premises, Dr, Dr Thirumoorthy Nagar Main Rd, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034",Highly Recommended Service,http://www.studiodiox.com/,Yes
"BEST BIM TRAINING IN CHENNAI Revit Architecture Training in Chennai,Interior Design Course",Interior designer,5,38,9841062278,"No.4 , Ground Floor, 9th Ave, Sarvamangala Colony, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,http://www.swayacaddtech.com/,Yes
THUNDER INTERIOR,Interior designer,4.5,38,9003508501,"8/54, E Club Rd, Venkatasamy Nagar, Shenoy Nagar, Chennai, Tamil Nadu 600030",Highly Recommended Service,http://www.thunderinterior.in/,Yes
Update Interior | Best Interiors in Chennai | Interior Designers in Chennai | Interior Designers in Ambattur,Interior designer,4.7,46,7904484112,"shop no:01, Therodum St",Highly Recommended Service,http://www.updateinterior.co.in/,Yes
VRG DESIGN DEN - Architecture | Landscape | Interior Design,Interior designer,4.7,40,9884221144,"10A, 7, VOC 2nd Main Rd",Highly Recommended Service,http://www.vrgdesignden.com/,Yes
WEVZ,Interior designer,5,21,9150505103,"No5, karunanidhi road, ch -26",Highly Recommended Service,http://www.wevz.in/,Yes
WudFe | Architecture & Interiors,Interior designer,5,49,9884663623,"33, Mount Poonamallee Rd",Highly Recommended Service,http://www.wudfe.com/,Yes
