Name,Category,Ratings,Rating counts,Mobile Number,Address,Segment,Website_clean,Website Status
The Bistrograph,Cafe,4.4,1309,7305992096,"No.13, 10th Cross St, Shastri Nagar, Adyar, Chennai, Tamil Nadu 600020",Highly Recommended Service,no website,No
The FlashBack Cafe,Cafe,4.6,336,9940945990,"New No 13, Old No 53 1st Street, Jawaharlal Nehru Salai, near RBL Bank, Sarvamangala Colony, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,https://www.instagram.com/the_flashback_cafe,Yes
Chaayos cafe at Uptown Kathipara Chennai,Cafe,4.1,85,9035756204,"46A, 46B, St Thomas Mount, Unit no. - Zone, 3B 45B, 47B Kathipara, Guindy, Chennai, Tamil Nadu 600032",Needs Improvement,no website,No
Kosmo cafe,Cafe,4.4,1579,9962303090,"199, TTK Rd, Sriram Colony, Alwarpet, Chennai, Tamil Nadu 600018",Highly Recommended Service,no website,No
"KUP Coffee Roasters, Nungambakkam",Cafe,4.2,503,9176727000,"KUP., 7/2, Pycrofts Garden Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006",Needs Improvement,https://www.kup.world/,Yes
Chennai Coffee By Vivekananda Coffee,Cafe,4.4,1219,8608739777,"Gopalapuram, Chennai, Tamil Nadu 600086",Highly Recommended Service,no website,No
DAVARA COFFEE,Cafe,4,97,9840819466,"21, Bungalow 1st street, Jawaharlal Nehru Salai, Ekkatuthangal, Chennai, Tamil Nadu 600032",Needs Improvement,http://www.davaracoffee.com/,Yes
Fika,Cafe,4.1,3286,9962200662,"13, Second Main Rd, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020",Needs Improvement,https://m.facebook.com/fikachennai19/,Yes
Writer's Café,Cafe,4.3,4419,6374999501,"No. 55/22, Dr, Dr PV Cherian Crecent Salai, Egmore, Chennai, Tamil Nadu 600008",Needs Improvement,no website,No
Third Wave Coffee,Cafe,4.5,336,7349745323,"Zone 3B Uptown@kathipara, Urban Square, No: 41A, 41B, 42A & 42B, Kathipara, Guindy, St.Thomas Mount, Chennai, Tamil Nadu 600016",Highly Recommended Service,https://stores.thirdwavecoffeeroasters.com/store-pages/third-wave-coffee-kathipara-chennai/,Yes
Devi cafe,Cafe,4.3,12,7092622759,"2, Bharathi Salai, Andavar Nagar, Ramapuram, Chennai, Tamil Nadu 600087",Needs Improvement,no website,No
Cozy Club Cafe,Cafe,4.7,15,9363499529,"92/A1, PV Rajamannar Salai, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Writer's Café,Cafe,4.2,1361,8925844026,"49/22, 3rd Main Rd, Kasturba Nagar, Adyar, Chennai, Tamil Nadu 600020",Needs Improvement,http://writers.advantagefoods.in/,Yes
Cafe Arabica Cafe and Restaurant,Cafe,4.2,1816,9840073713,"4, 3rd Ave, beside Savoury Sea Shell, Block E, Annanagar East, Chennai, Tamil Nadu 600102",Needs Improvement,no website,No
Campus Cafe,Cafe,4,2566,4422579473,"X6RJ+W67, NAC Rd, Indian Institute Of Technology, Chennai, Tamil Nadu 600036",Needs Improvement,https://www.iitm.ac.in/canteens,Yes
TikTalk Cafe,Cafe,4,995,8925803999,"19/2 , 1st Avenue, Jawaharlal Nehru Salai, Ashok Nagar, Chennai, Tamil Nadu 600083",Needs Improvement,http://instagram.com/tiktalkcafe.in,Yes
Modern Coffee,Cafe,4.8,274,4426185207,"1734, 18th Main Rd, Bharathi Nagar, I Block, Anna Nagar, Chennai, Tamil Nadu 600040",Highly Recommended Service,no website,No
Guru's Coffee House,Cafe,4.3,173,9360506823,"44, Balaji Nagar Main Rd, Okkiayam, Lakshmi Nagar, Adambakkam, Chennai, Tamil Nadu 600088",Needs Improvement,no website,No
Chennai coffee house,Cafe,4.9,64,7904898124,"Govindan Rd, Panneerselvam Nagar, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,https://www.instagram.com/chennaicoffeehouse?igsh=cmdmzmxsa25xeg5r,Yes
The Lobby Cafe,Cafe,4.2,247,4466778899,"Radha Regent, 171, Jawaharlal Nehru Salai, SAF Games Village, Annai Sathya Nagar, Arumbakkam, Chennai, Tamil Nadu 600106",Needs Improvement,no website,No
Mysore Coffee House,Cafe,4.7,58,9865132365,"10, Kamarajar Salai, Sakthi Nagar, Senthamil Nagar, Ramapuram, Kanchipuram, Chennai, Tamil Nadu 600089",Highly Recommended Service,no website,No
Bask by Coffee?,Cafe,4.4,1631,7397410133,"11/6, Kasturi Rangan Rd, Kasturi Estate, Teynampet, Chennai, Tamil Nadu 600086",Highly Recommended Service,https://instagram.com/bask.bycoffee,Yes
"Delifina - Cafe, Bakery, Deli",Cafe,4.3,421,9786200090,"Ground Floor, 19, Wallace Gdn 3rd St, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600006",Needs Improvement,https://www.instagram.com/delifina_india/,Yes
Museum Cafe,Cafe,4.6,132,9962528101,"1st Floor, 27WH+HXV State Commissionerate for the Differently Abled, Marina Beach Road, behind Avvaiyar Statue, Naddu Kuppam, Triplicane, Chennai, Tamil Nadu 600005",Highly Recommended Service,https://www.instagram.com/museumcafemop/,Yes
Cafe Mercara Express,Cafe,4.3,170,4422200000,"63, Anna Salai, Guindy Institutional Area, Little Mount, Guindy, Chennai, Tamil Nadu 600032",Needs Improvement,https://www.itchotels.com/in/en/itcgrandchola-chennai?utm_source=google&utm_medium=businesslisting&utm_campaign=itc_grand_chola,Yes
Beachville Coffee Roasters,Cafe,4.2,707,9677053244,"99, St Marys Rd, Subbaraya Avenue, Vidhya Thirtha Nagar, Alwarpet, Chennai, Tamil Nadu 600018",Needs Improvement,http://www.beachvillecoffee.com/,Yes
MAD OVER COFFEE,Cafe,4.9,79,9566090711,"Back side of old padmanaba theatre, 10/26, kanchipuram sabapathy st, Kondithope, George Town, Chennai, Tamil Nadu 600001",Highly Recommended Service,no website,No
Est,Cafe,4.2,122,4422255555,"124/1, J.N. SALAI, Guindy, Chennai, Tamil Nadu 600032",Needs Improvement,http://www3.hilton.com/en/hotels/india/hilton-chennai-maahihi/dining/index.html,Yes
FiLLi Cafe,Cafe,4.1,554,9159299699,"Ground Floor, 4th, Shiyam's Brindhavan Avenue, 88, Brindavan St, Sarvamangala Colony, Ramakrishnapuram, Ashok Nagar, Chennai, Tamil Nadu 600083",Needs Improvement,https://www.instagram.com/filli_tn/,Yes
Coffeetales,Cafe,4.2,815,9790750555,"7, 7th West Cross St, Shenoy Nagar West, Bharathi Puram, Annanagar East, Chennai, Tamil Nadu 600030",Needs Improvement,http://www.coffeetales.in/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2260703413946195324,Yes
Writer's Café,Cafe,4.3,1254,4466622371,"3rd Floor, VR Chennai (Mall, Jawaharlal Nehru Salai, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040",Needs Improvement,http://advantagefoods.in/,Yes
Vijayarams Coffee,Cafe,4.3,1111,4424345222,"New # 37, Old # 17, S Usman Road, T Nagar, T. Nagar, Chennai, Tamil Nadu 600017",Needs Improvement,no website,No
Sandy's Chocolate Laboratory,Cafe,4.2,3054,7825836436,"WALLACE GARDEN, 2 16/1, next to Subway, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600006",Needs Improvement,no website,No
Third Wave Coffee,Cafe,4.2,200,9008497482,"Door No. 20, Old 31, Balfour Road, Kilpauk, Chennai, Tamil Nadu 600010",Needs Improvement,https://stores.thirdwavecoffeeroasters.com/store-pages/third-wave-coffee-kilpauk-chennai/,Yes
The Entrance Cafe,Cafe,4.2,1400,7904686050,"4, 63, Taylors Rd, Kilpauk, Chennai, Tamil Nadu 600010",Needs Improvement,no website,No
Madras Coffee House,Cafe,4,217,9498339135,"ShopNo 6, Magna Square, 97,98, Jawaharlal Nehru Salai, Ashok Nagar, Chennai, Tamil Nadu 600083",Needs Improvement,http://madrascoffeehouse.com/,Yes
12 Ounce Cafe,Cafe,4.8,163,9345277583,"No 1. 34 th Street, 4th Avenue Ashoknagar Exact, opposite to axis bank and Greentrends, Chennai, Tamil Nadu 600083",Highly Recommended Service,no website,No
The Garden Cafe by Harrington Room,Cafe,4.3,295,9566673749,"#1/1/1, 13th avenue, Harrington Rd, Chetpet, Chennai, Tamil Nadu 600031",Needs Improvement,no website,No
Ciclo Café,Cafe,4.5,6569,4442048666,"32, 47, Gandhi Mandapam Rd, Chitra Nagar, Kotturpuram, Chennai, Tamil Nadu 600085",Top Rated Service,no website,No
Aroma coffee,Cafe,4.2,38,4422253766,"H.O. 13, 8, 2nd St, Achuthan Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032",Needs Improvement,no website,No
Crisp Café,Cafe,4.1,738,4448584013,"25, Kothari Petro Chemicals, 1, Kothari Road, opp. Sterling Club, Nungambakkam, Chennai, Tamil Nadu 600034",Needs Improvement,no website,No
UNWIND (Cafe),Cafe,4.9,142,9363023588,"Shop No G6, PRINCE ARCADE, 22A, Cathedral Rd, Chokkalingam Nagar, Gopalapuram, Chennai, Tamil Nadu 600086",Highly Recommended Service,no website,No
Dabara Coffee ™ - Best Filter Coffee in Chennai | Authentic | Tea | Rose milk | Coffee Shop,Cafe,4.8,66,9677028187,"Shop No:2, 468, Madras Thiruvallur High Rd, Vivek Nagar, West Krishnapuram, Ambattur, Chennai, Tamil Nadu 600053",Highly Recommended Service,https://dabaracoffee.com/,Yes
Tea Villa Cafe,Cafe,4.5,6397,9444056991,"Old no 52/2, New No 40, 2, Thirumalai Pillai Rd, Rama Kamath Puram, T. Nagar, Chennai, Tamil Nadu 600017",Top Rated Service,http://www.teavilla.in/,Yes
KUP Budan House - Alwarpet,Cafe,4.2,411,9787927000,"No 16, No 31, Old, New, 3rd St, Abiramapuram, Chennai, Tamil Nadu 600018",Needs Improvement,https://www.kup.world/,Yes
Cafe Coffeehouse,Cafe,3.9,281,6380138619,"Woods Rd, Express Estate, Royapettah, Chennai, Tamil Nadu 600002",Needs Improvement,no website,No
Jai Cafe (Authentic Hyderabadi Chai & Biryani),Cafe,4.5,568,4435550401,"1, Kilpauk Garden Road, KVN Puram, Shenoy Nagar, Chennai, Tamil Nadu 600010",Highly Recommended Service,no website,No
11 o' Cafe - OMR,Cafe,4.2,976,9952960618,"390, Rajiv Gandhi Salai, opp. to Hotel Turyaa, Kandhanchavadi, Perungudi, Chennai, Tamil Nadu 600041",Needs Improvement,https://bit.ly/3j1thc9,Yes
Ramapuram Cafe,Cafe,4.3,31,8072417610,"1, Sathya Nagar Main Rd, Sathya Nagar, Ramapuram, Chennai, Tamil Nadu 600089",Needs Improvement,no website,No
"Madras Coffee House - Olympia Tech Park, 100 Feet Road, Guindy",Cafe,3.4,9,8122098598,"Plot No: 1, OLYMPIA Tech Park, Jawaharlal Nehru Salai, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032",Needs Improvement,https://locate.madrascoffeehouse.com/madras-coffee-house-guindy-chennai/str60/product,Yes
The Board Room,Cafe,4.6,2345,9361051942,"3, Bheema Sena Garden St, Rangaiah Garden, Mylapore, Chennai, Tamil Nadu 600004",Highly Recommended Service,http://www.theboardroomindia.com/,Yes
SOROCO HOUSE,Cafe,4.2,414,9884377632,"23, Wallace Gdn 3rd St, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006",Needs Improvement,http://www.sorococoffee.com/,Yes
DOU,Cafe,4.4,2043,9940091849,"25, 2nd Cross Street, 11, Cenotaph Rd, Sri Ram Nagar, Alwarpet, Chennai, Tamil Nadu 600018",Highly Recommended Service,no website,No
Grind Coffee House,Cafe,4.3,84,9884413403,"21/77, CP Ramaswamy Iyer Rd, Sriram Colony, Abiramapuram, Chennai, Tamil Nadu 600018",Needs Improvement,no website,No
Cafe fresco,Cafe,4.5,112,9384839096,"1st Floor, 51/35, Gandhi Mandapam Rd, Chitra Nagar, Kotturpuram, Chennai, Tamil Nadu 600085",Highly Recommended Service,no website,No
Café Coffee Day,Cafe,4.3,1670,18001025093,"Delhi Ave, beside DOMS, Indian Institute Of Technology, Chennai, Tamil Nadu 600036",Needs Improvement,https://delhiavenue.cafecoffeeday.com/,Yes
Coffee Shastra - T.Nagar,Cafe,4.4,2355,7358739466,"NEW NO: 15, 35, Bazullah Rd, Rama Kamath Puram, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,https://www.coffeeshastra.com/,Yes
Coffee Shastra - West Mambalam,Cafe,4.3,103,9952929113,"70, Aryagowda Rd, Brindavan Extension, West Mambalam, Chennai, Tamil Nadu 600033",Needs Improvement,https://www.coffeeshastra.com/,Yes
Cafe Me Chennai,Cafe,4.4,49,9042888988,"Old No.260, New No.54, Alagirisamy Salai, opp. to PSBB School (Gate 1, Sector 8, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,https://www.instagram.com/cafemechennai/profilecard/?igsh=ymdkcwtqymewewht,Yes
Backyard,Cafe,4.5,899,7358458117,"53/23, 3rd Main Road, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020",Highly Recommended Service,http://www.thebackyardclan.com/,Yes
THE VEE'S CAFE,Cafe,4.2,24,9500057006,"4/6A, Valluvar Salai, Chellammal Nagar, Ramapuram, Chennai, Tamil Nadu 600089",Needs Improvement,http://www.theveescafe.com/,Yes
Double Quotes Coffee Space | KNK Road | DQ COFFEE,Cafe,4.9,197,6379907409,"Shyams Garden, 10, Khader Nawaz Khan Rd, Srirampuram, Thousand Lights West, Nungambakkam, Chennai, Poombukar Nagar, Tamil Nadu 600006",Highly Recommended Service,https://www.instagram.com/dqcoffeespace?igsh=eta4mwnvmxhhdwvz,Yes
Madras Coffee House | Tnagar,Cafe,4.2,1711,9600421414,"10 Rajan St Rama Kamath Puram T.Nagar Rama Kamath Puram T.Nagar Chennai, Tamil Nadu, T Nagar, Chennai, Tamil Nadu 600017",Needs Improvement,http://www.madrascoffeehouse.com/,Yes
Scooby's cafe,Cafe,4.5,128,7358094353,"9, Jaganathan Rd, Ponnangipuram, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034",Highly Recommended Service,no website,No
Tryst Cafe,Cafe,4.2,1879,9150622287,"359, East Coast Road, Saraswathi Nagar, Neelankarai, Chennai, Tamil Nadu 600115",Needs Improvement,no website,No
Wild Gardencafe,Cafe,4.4,7913,4445991633,"Amethyst, near, White Rd, next to Union Bank, Express Estate, Royapettah, Chennai, Tamil Nadu 600014",Top Rated Service,http://www.amethystchennai.com/wildgarden.html,Yes
Mearth,Cafe,4.2,512,9094949480,"58, 2nd Main Rd, RA Puram, Trustpakkam, Raja Annamalaipuram, Chennai, Tamil Nadu 600028",Needs Improvement,no website,No
Chamiers Cafe,Cafe,4.3,3320,4442030734,"New # 106, Old # 79, Pasumpon Muthuramalinga Thevar Rd, RA Puram, Nandanam, Chennai, Tamil Nadu 600028",Needs Improvement,https://chamierscafe.com/,Yes
Ramani's Coffee | Filter Coffee In Chennai - Spreading Aroma Since 1950,Cafe,4.7,24,7358476112,"1, Karaneeswarar Koil St, opposite to Old Gowri Nivas Hotel, Suriyammapet, Saidapet, Chennai, Tamil Nadu 600015",Highly Recommended Service,https://www.instagram.com/ramaniscoffee/,Yes
The Brew Room,Cafe,4.4,3442,9710947380,"146, Dr Radha Krishnan Salai, Mylapore, Chennai, Tamil Nadu 600004",Highly Recommended Service,no website,No
Sortd Cafe,Cafe,4.6,1082,7200416603,"Old No :14 , New No :27, Sir, CV Raman Rd, Sriram Colony, Alwarpet, Chennai, Tamil Nadu 600018",Highly Recommended Service,http://sortd.cafe/,Yes
CK's Bakery Gopalapuram,Bakery,4.8,965,7338999937,"7/1A, North, Gopalapuram 1st St, Royapettah, Chennai, Tamil Nadu 600086",Highly Recommended Service,https://cksbakery.com/,Yes
Pavin Homemade cakes,Bakery,4.9,96,9841781272,"No 560, Poonamallee High Rd, Amaravathi Nagar, Arumbakkam, Chennai, Tamil Nadu 600106",Highly Recommended Service,https://pavinhomemadecakes.in/,Yes
CVK BAKERY (since 1960),Bakery,4.9,14,9840508688,"Mayor Ramanathan Rd, Signal, Chetpet, Chennai, Tamil Nadu 600031",Highly Recommended Service,no website,No
Anjali Bakery & Sweets,Bakery,3.9,336,9941251219,"4, Periyar Pathai, Bharatheswarar Colony, Choolaimedu, Chennai, Tamil Nadu 600094",Needs Improvement,no website,No
The D’OH Co.,Bakery,4.7,40,9150127297,"3rd Main Road, 31/16, Anna Salai, CIT Nagar West, CIT Nagar, Chennai, Tamil Nadu 600035",Highly Recommended Service,no website,No
Sanjay'Zdelight (HOME BAKING),Bakery,5,11,9442398598,"Sankareswarar Nagar, Virugambakkam, Chennai, Tamil Nadu 600092",Highly Recommended Service,https://youtube.com/channel/ucabmccwmyeczwagyhvkrsuq,Yes
Cresfry Bakers,Bakery,4.9,163,9840440008,"101/20, First Floor, Flat, 4, Ellaiamman Kovil St, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,https://www.instagram.com/cresfrybakers,Yes
Bakers Bell,Bakery,4.2,180,8056032938,"26/12, 10th Ave, Sarvamangala Colony, Indira Colony, Ashok Nagar, Chennai, Tamil Nadu 600083",Needs Improvement,no website,No
Ranjani Sweets And Bakery,Bakery,4.1,57,9840017126,"58, 2, Anna Main Rd, Ponnambalam Colony, MGR Nagar, Nesapakkam, Chennai, Tamil Nadu 600078",Needs Improvement,no website,No
Ravees Bakery,Bakery,4.5,42,9840452447,"25/44, Madley Rd, T Nagar, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,no website,No
"Theobroma Bakery and Cake Shop - Kellys, Chennai",Bakery,4.5,469,8182881881,"signal Police Booth, Door No 386, Old No 129, Medavakkam kellys road, Purasaivakkam High Rd, Kellys, Purasaiwakkam, Chennai, Tamil Nadu 600010",Highly Recommended Service,https://order.theobroma.in/store-locator/chennai/theobroma-kellys-chennai,Yes
Grace Cakes & Bakes,Bakery,4.2,753,9176483999,"5/3, Pillayar Koil St, MGR Nagar, KK Nagar West, Nesapakkam, Chennai, Tamil Nadu 600078",Needs Improvement,no website,No
Unibic French Loaf Bakery and Cafe | Cake Shop in K K Nagar,Bakery,4,352,7604915019,"No. 585, 23/587, Alagirisamy Salai, near PSBB school, Sector 4, K. K. Nagar, Chennai, Tamil Nadu 600078",Needs Improvement,no website,No
Chellam Sweets & Bakery,Bakery,3.6,68,9941575995,"Number 63, Old, 37, Sivan Koil St, Muthu Thottam, Kodambakkam, Chennai, Tamil Nadu 600024",Needs Improvement,no website,No
"Theobroma Bakery and Cake Shop - Velachery, Chennai",Bakery,4.7,250,8182881881,"Ground Floor, 26/15, Velachery Bypass Rd, Vijaya Nagar, Velachery, Chennai, Tamil Nadu 600042",Highly Recommended Service,https://order.theobroma.in/store-locator/chennai/theobroma-velachery-chennai,Yes
Truffle Delight (Teynampet) - The best cake shop in Chennai,Bakery,4.8,512,9384875622,"Ground Floor, Velu Military Complex, 131, Eldams Rd, Subbarayan Nagar, Teynampet, Chennai, Tamil Nadu 600018",Highly Recommended Service,no website,No
G.R Sweets & bakery,Bakery,4.3,36,9092852445,"No: 28, 49, Nerkundram Pathai, Dharan Singh Colony, Vadapalani, Chennai, Tamil Nadu 600026",Needs Improvement,no website,No
The Elegant Cakes,Bakery,4.8,177,9384610435,"Sathya Moorthy Nagar, Alaiyamman Koil St, Teynampet, Chennai, Tamil Nadu 600018",Highly Recommended Service,no website,No
FB Cakes & Sweets Anna Nagar,Bakery,4.3,667,7305530555,"116/132 & 114/130, A.G Block 4th Ave, AB Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040",Needs Improvement,http://fbcakes.com/,Yes
French Loaf Bakery and Cake Shop,Bakery,4.1,383,7604915027,"84, Gandhi Nagar 1st Main Rd, opposite to RR Donnelley, Cooperative Colony, Sri Ram Nagar, Raja Annamalaipuram, Chennai, Tamil Nadu 600028",Needs Improvement,https://www.frenchloaf.in/,Yes
Bakery Garden,Bakery,4.6,1292,9677007552,"1 47th Street, 5th Main Rd, Pazhavanthangal, Chennai, Tamil Nadu 600114",Highly Recommended Service,no website,No
Bakery garden,Bakery,4.9,473,8428261234,"Kumaran St, Pazhavanthangal, Chennai, Tamil Nadu 600061",Highly Recommended Service,no website,No
DJ Cakes & Bakery,Bakery,4.5,11,9884294044,"3629+7XX, Dr Ambedkar Rd, Kamaraj Colony, Kodambakkam, Chennai, Tamil Nadu 600024",Highly Recommended Service,no website,No
"Theobroma Bakery and Cake Shop - TTK Road, Alwarpet, Chennai",Bakery,4.4,211,8182881881,"Ground and First Floor, Opoosite to Apollo Pharmacy, Shop no, 6 & 7, TTK Rd, Alwarpet, Chennai, Tamil Nadu 600018",Highly Recommended Service,https://order.theobroma.in/order/theobroma-ttk-road-chennai,Yes
"Theobroma Bakery and Cake Shop - Nungambakkam, Chennai",Bakery,4.1,514,8182881881,"20/2, Uthamar Gandhi Rd, Ponnangipuram, Ambal Nagar, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034",Needs Improvement,https://order.theobroma.in/order/theobroma-nungambakkam-chennai,Yes
Glen's Bakehouse,Bakery,4.2,2496,7845782150,"AC18, 5th Ave, Block AC, AC Block, Anna Nagar, Chennai, Tamil Nadu 600040",Needs Improvement,https://chennai.glensbakehouse.com/,Yes
VICTORY BAKERY,Bakery,4.4,340,9444084740,"45, Gowdiamutt Rd, Ganapathy Colony, Royapettah, Chennai, Tamil Nadu 600014",Highly Recommended Service,no website,No
CK's Bakery Saidapet,Bakery,4.4,246,7823948877,"No.19/2 No:49, Old, E Jones Rd, near Karaneshwar temple, Karani Garden, Appavu Nagar, Saidapet, Chennai, Tamil Nadu 600015",Highly Recommended Service,no website,No
Bakeville,Bakery,4.7,869,7550274468,"No -21, suprabatha, appart, 4th Main Rd, below Domino's pizza, Nanganallur, Chennai, Tamil Nadu 600061",Highly Recommended Service,https://www.facebook.com/bakevilleindia,Yes
Fresh Baked Goodness,Bakery,4.4,1510,9962104626,"New No: 22, Old No: 40, 3rd St, East Abiramapuram, East Abhiramapuram, Mylapore, Chennai, Tamil Nadu 600004",Highly Recommended Service,http://freshbakedgoodness.com/,Yes
Platestory,Bakery,4.6,441,7358074155,"Ground Floor, A-95, 3rd Cross St, A Block, Annanagar East, Chennai, Tamil Nadu 600030",Highly Recommended Service,http://www.platestory.in/,Yes
Pastry Paradise ( home baking ) Best cakes in chennai,Bakery,5,13,9500070680,"2nd Street, 5, Dr Thirumoorthy Nagar Main Rd, Nungambakkam, Chennai, Tamil Nadu 600034",Highly Recommended Service,no website,No
Pastry Maniaa,Bakery,4.5,254,9840070505,"Halls Rd, Kilpauk Garden Colony, Kilpauk, Chennai, Tamil Nadu 600010",Highly Recommended Service,no website,No
CK's Bakery- K.K Nagar,Bakery,4.7,1895,7338999937,"No.1065, Munusamy Salai, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,http://www.cksbakery.com/,Yes
Chennai Classic Cakes | West Mambalam,Bakery,5,73,9894222732,"14/43, Govindan Rd, Reddi Kuppam, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,https://www.chennaiclassiccakes.com/,Yes
Sri L.J. Bakery,Bakery,4,453,9150039650,"42, 91, Bazaar Rd, Madipakkam, Periyapet, Saidapet, Chennai, Tamil Nadu 600015",Needs Improvement,no website,No
Finale - Patisserie and Bake School,Bakery,4.1,103,9363378779,"10, CV Raman Rd, opposite Aarthi Scans and Labs, Natesan Colony, Alwarpet, Chennai, Tamil Nadu 600018",Needs Improvement,no website,No
Maison Indulgence,Bakery,4.2,678,7305992485,"19, Co Operative Colony Rd, Austin Nagar, Alwarpet, Chennai, Tamil Nadu 600018",Needs Improvement,https://www.instagram.com/maisonindulgence/?hl=en,Yes
Lafayette by Mug Cakes,Bakery,4.3,2321,7603981205,"43, Kothari Road, Sterling Rd, Nungambakkam, Chennai, Tamil Nadu 600034",Needs Improvement,http://www.mugcakes.in/,Yes
Bakkings Elite,Bakery,4.3,117,9551909372,"15, Poonamalle Rd, Ambal Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032",Needs Improvement,http://www.bakkingselite.com/,Yes
Seema's Yummy Cakes & Chocolates,Bakery,4.9,263,9841089033,"Old no.4/1,new, no.5, Ramasamy Naicker Street, Alwarpet, Chennai, Tamil Nadu 600018",Highly Recommended Service,no website,No
Ambrosia,Bakery,4.2,380,4445002099,"11/139, Cenotaph Rd, Rathna Nagar, Teynampet, Chennai, Tamil Nadu 600035",Needs Improvement,no website,No
Wheat Bakes,Bakery,4.8,1492,7904309386,"13/6, Thanikachalam Rd, Pondy Bazaar, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,http://wheatbakes.com/,Yes
Shree Cakes,Bakery,4.9,55,8939358767,"No. 6/510, Main Rd, NSK Nagar, Arumbakkam, Chennai, Tamil Nadu 600106",Highly Recommended Service,no website,No
CK's Bakery Egmore,Bakery,4.8,197,7338999937,"GROUND FLOOR, NEW NO 35, OLD NO 17, EAST, VR Ramanathan Rd, Egmore, Chennai, Tamil Nadu 600031",Highly Recommended Service,https://www.cksbakery.com/,Yes
Mom's oven - Homemade cakes,Bakery,4.9,248,9940043417,"Sarvamangala Colony, Aruna Colony, Vadapalani, Chennai, Tamil Nadu 600026",Highly Recommended Service,no website,No
The chennai cakery (Magilshe),Bakery,4.9,81,9940427774,"1/2, Janaki Raman St, Muthurangam, West Jafferkhanpet, Chennai, Tamil Nadu 600083",Highly Recommended Service,https://magilshe.com/home,Yes
Prisha's Patisserie,Bakery,4.8,67,8754297315,"R-25/1, 4th Main Rd, 12th St, Anna Nagar, Chennai, Tamil Nadu 600040",Highly Recommended Service,https://www.facebook.com/prishas.patisserie/,Yes
Cakewalk,Bakery,3.8,721,4428252829,"1, Kothari Road, opp. Sterling Club, Nungambakkam, Chennai, Tamil Nadu 600034",Needs Improvement,http://cakewalk.co.in/,Yes
Old Madras Baking Company (Nungabakkam),Bakery,4.4,638,6369799664,"18, Khader Nawaz Khan Rd, Srirampuram, Thousand Lights West, Nungambakkam, Chennai, Poombukar Nagar, Tamil Nadu 600006",Highly Recommended Service,no website,No
Sugar Brush,Bakery,4.6,378,9840459781,"No 1, 34, Nageswara Rd, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034",Highly Recommended Service,https://sugarbrush.in/,Yes
Nazeema Bakery,Bakery,4.3,160,4422311897,"No. 102, Bazaar Rd, Ramapuram, Parangi Malai, St.Thomas Mount, Tamil Nadu 600016",Needs Improvement,no website,No
Rajan Bakery,Bakery,4,239,4424721138,"26WG+RHX, Viswanathapuram Main Rd, Azeez Nagar, Kodambakkam, Chennai, Tamil Nadu 600024",Needs Improvement,no website,No
Creamycakepops T.Nagar,Bakery,4.9,126,9841076925,"96, Gopathy Narayana Rd, Thirumurthy Nagar, chetty street, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,https://www.instagram.com/creamycakepops?igsh=mtv5chq3ddi4mnbqcq==,Yes
SS HOME BAKING(Eggless cakes),Bakery,4.9,47,8610281841,"125, 70Reddi Kuppam, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,no website,No
Truffle Delight (Mylapore) - The Best Cake Shop in Chennai,Bakery,4.9,398,9789835622,"Door 40/3B new, 115, Bazaar Rd, Mylapore, Chennai, Tamil Nadu 600004",Highly Recommended Service,no website,No
V2 Cakes and Pastries Home bakery,Bakery,4.9,405,8248588617,"299,TVS Avenue, Anna Nagar West Extension, Anna Nagar, Chennai, Tamil Nadu 600101",Highly Recommended Service,http://v2cakes.in/,Yes
McRennett,Bakery,4.1,777,4445504430,"Ambica Complex, 32, Arcot Rd, United India Colony, Kodambakkam, Chennai, Tamil Nadu 600024",Needs Improvement,no website,No
