Name,Category,Ratings,Rating counts,Mobile Number,Address,Segment,Website_clean,Website Status
Charvi Botique,Clothing store,4.7,1200,9791903019,"Ah44, 4th Ave, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040",Top Rated Service,https://www.charviboutique.com/,Yes
"Dell Exclusive Store - Ashok Nagar, Chennai",Electronics store,5,35,9986788081,"No:27/2, 4th Ave, Sarvamangala Colony, Vivekanandapuram, Ashok Nagar, Chennai, Tamil Nadu 600083",Needs Improvement,https://www.dellretailstores.in/tamil-nadu-chennai-ashok-nagar-10071?utm_source=gmb_lead&campaign=gmb&nav=contact,Yes
"Dell Exclusive Store - Forum Vijaya Mall, Vadpalani",Electronics store,4.9,819,8048009814,"S F. 205, Forum Vijaya Mall, Vadapalani, Chennai, Tamil Nadu 600026",Top Rated Service,https://www.dellretailstores.in/tamil-nadu-chennai-vadapalani-1625?utm_source=gmb_lead&campaign=gmb&nav=contact,Yes
DilSeBol Customized Apparel Pvt Ltd,Clothing store,4.5,28,9003121939,"New No 33, Old, No 113, 3rd St, Labour Colony, Guindy, Chennai, Tamil Nadu 600032",Highly Recommended Service,https://www.dilsebol.com/,Yes
Durian Furniture - Chennai - Nungambakkam,Furniture store,4.2,215,18002093242,"1st Floor, No.10, Ganga Towers, 5, Khader Nawaz Khan Rd, Thousand Lights West, Nungambakkam, Chennai, Tamil Nadu 600006",Needs Improvement,https://www.durian.in/store/furniture-store-in-chennai,Yes
Durian Furniture - Chennai OMR - Perungudi,Furniture store,4.8,252,8652638253,"G. Square At. 46, Rajiv Gandhi Salai Road Formerly Old Mahabalipuram Road, Kandanchavadi, OMR, Govindasamy Nagar, Chennai, Tamil Nadu 600096",Needs Improvement,https://www.durian.in/store/furniture-store-in-chennai-omr,Yes
"ECOMMERCE WEBSITE DEVELOPMENT COMPANY CHENNAI, MOBILE APP DEVELOPMENT COMPANY CHENNAI, WEB DESIGN COMPANY-ECPHASIS INFOTECH",Mobile store,4.9,20,9962211492,"Third floor, Raahat Plaza, Building No.172, Shop No.230 BC, Arcot Rd, Vadapalani, Chennai, Tamil Nadu 600026",Needs Improvement,https://www.ecphasisinfotech.com/,Yes
Ekbote Furniture Chennai,Furniture store,4.5,66,8056222208,"New 37, Old 18, Gopathy Narayana Rd, next to Sun Plaza, Teynampet, Thiru Vi Ka Kudiyiruppu, Teynampet, Chennai, Tamil Nadu 600006",Highly Recommended Service,https://www.ekbotefurniture.com/?utm_source=google&utm_medium=gmb&utm_campaign=chennai,Yes
Electronics avenue,Electronics store,4.9,1439,9176900088,"old No 38, New No 93, Kodambakkam High Road, 34, Chennai, Tamil Nadu 600034",Top Rated Service,https://www.electronicsavenueea.com/our-contacts/,Yes
KGN FURNITURE,Furniture store,4.6,69,9841123615,"D.K.Towers, Lakeview St, Parthasarathy Nagar, Adambakkam, Chennai, Tamil Nadu 600088",Highly Recommended Service,https://www.facebook.com/marketplace/profile/100041200693877/?ref=permalink,Yes
The Fabric Souk,Clothing store,4.8,20,9884179122,"66/137, Harrington Rd, Aminjikarai, Chennai, Tamil Nadu 600030",Needs Improvement,https://www.facebook.com/thefabricsouk,Yes
FirstCry.com Store Chennai Ekkaduthangal,Clothing store,4.8,2435,4435039704,"Old Survey No.15 (Part), T.S.No.15/2 Part, Block No.2 Alandur Village Plot No.49 & 50A, Jawaharlal Nehru Road Ekkaduthangal, Guindy Thiru Vi Ka Estate, Guindy, Chennai, Tamil Nadu 600032",Top Rated Service,https://www.firstcry.com/,Yes
Furniture Magik - Manufacturers of Custom Made Designer Furniture (Experience Store),Furniture store,4.6,452,8072919284,"S1- Plot number 15&16, North, Jawaharlal Nehru Salai, Kubera Nagar, Srinivasa Nagar, Velachery, Chennai, Tamil Nadu 600042",Highly Recommended Service,https://www.furnituremagik.com/,Yes
GIVA Silver & Gold Jewellery | Phoenix Market City | Lab Grown Diamonds,Jewelry store,4.8,1719,8310190631,"S-10, 2nd Floor, Phoenix Market City, 142, Velachery Main Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042",Top Rated Service,https://www.giva.co/?utm_source=google&utm_medium=gmb,Yes
GIVA Silver & Gold Jewellery | Nexus Vijaya Mall | Lab Grown Diamonds,Jewelry store,4.9,370,9606977624,"Upper ground floor, 183, N.S.SK, UG-019 A, Arcot Rd, Salai, Vadapalani, Chennai, Tamil Nadu 600026",Needs Improvement,https://www.giva.co/?utm_source=google&utm_medium=gmb,Yes
Sri Mahaveer Jewellery-Best jeweller in chennai,Jewelry store,4.7,55,9380101870,"255, MKN Rd, Ramapuram, Alandur, Chennai, Tamil Nadu 600016",Needs Improvement,https://www.glitters.live/,Yes
Godrej electronic safe lockers sales in chennai,Electronics store,4.8,200,9710940412,"No 39/9, Arunachalam Rd, Kaveri Rangan nagar, Saligramam, Chennai, Tamil Nadu 600093",Needs Improvement,https://www.godrejsafelocker.com/,Yes
'C' thru,Optician,4.9,1515,4426209090,"C-46, 2nd Ave, C Block, Annanagar East, Chennai, Tamil Nadu 600030",Top Rated Service,https://www.google.com/search?q=c%e2%80%99thru&sca_esv=ec4e1a3f479b83b9&hl=en-in&prmd=imnv&sxsrf=ahtn8zppbb2hgcebx6hmovrqrcc_vxsznw:1739271403107&si=apyl9btvho6sab8jf9hqtzmma7vs_telnzaevrjzwrkfiikjox8nxhezgglmml0ir8nvyowc44pepdhj9ylur7kfupyxicr_-onq-_c_pfdoptqeq3ocx0m%3d&sa=x&ved=2ahukewjas5nxurulaxw4tgwghsf9pgyq9qslegqijbag&biw=393&bih=773&dpr=3,Yes
Vimala Dresses,Clothing store,4.2,26,4424358138,"No. 75, 3, Ranganathan St, Postal Colony, T. Nagar, Chennai, Tamil Nadu 600017",Needs Improvement,https://www.google.com/search?q=vimala+dresses&oq=vimala+dres&aqs=chrome.0.0i355i512j46i175i199i512j69i57.3977j0j4&client=ms-android-oneplus-rvo3&sourceid=chrome-mobile&ie=utf-8,Yes
VIP ELECTRONICS & PROJECTS ( College & Schools ),Electronics store,4.9,344,7339089056,"Plot no 111, 4th St, Gajalakshmi nagar, Nolambur, Maduravoyal, Chennai, Tamil Nadu 600095",Needs Improvement,"https://www.google.com/search?q=vip+electronics+&+projects&ludocid=6204706743173587080&ibp=gwp;0,7&source=g.page.m._#lpg=cid:cgigaq==",Yes
"GRT Jewellers - Valasaravakkam, Chennai",Jewelry store,4.8,13512,4424701515,"Plot No.114, Arcot Rd, Alwartirunagar, Valasaravakkam, Chennai, Tamil Nadu 600087",Top Rated Service,https://www.grtjewels.com/,Yes
HP World - Ashok Nagar,Electronics store,4.8,782,8657568670,"31/57, 4th Ave, opposite Puthur Higher Secondary School, Sarvamangala Colony, Vivekanandapuram, Ashok Nagar, Chennai, Tamil Nadu 600083",Top Rated Service,https://www.hpworldstores.in/hp-world-it-world-laptop-store-ashok-nagar-chennai-781/home?utm_source=locator&utm_medium=googleplaces,Yes
HP World - Vadapalani,Electronics store,4.8,763,8657568526,"2nd, Forum Vijaya Mall, No SF 206B, NSK Salai Rd, next to Casio Showroom, Vadapalani, Chennai, Tamil Nadu 600026",Top Rated Service,https://www.hpworldstores.in/hp-world-soundry-computer-systems-laptop-store-vadapalani-chennai-608/home?utm_source=locator&utm_medium=googleplaces,Yes
Inspace Furniture Solutions,Furniture store,4.6,12,9444993590,"6/1, mannar mudali, 2nd St, Vadapalani, Chennai, Tamil Nadu 600026",Highly Recommended Service,https://www.inspaceindia.com/?utm_source=googlemaps,Yes
Al hak enterprises electronics & perfumes( since 1964 ),Electronics store,4.7,188,7358695052,"144, Arcot Rd, Sarvamangala Colony, Vadapalani, Chennai, Tamil Nadu 600026",Needs Improvement,https://www.instagram.com/al_hak_enterprises?igsh=mtm2annpotr4dxdsoa==,Yes
NEW Digital point,Mobile store,4.9,779,9841600854,"No:89, Kasi Estate, West Jafferkhanpet, Chennai, Tamil Nadu 600083",Top Rated Service,https://www.instagram.com/digital_point_jamal?igsh=mw04dwnsazbiywzrdw==,Yes
Lingam furnitures,Furniture store,4.9,408,9710220500,"No 1/6 Bharathi Nagar, ramapuram main road Nesapakkam, Ramapuram, Chennai, Tamil Nadu 600078",Needs Improvement,https://www.instagram.com/lingam_furnitures?igsh=og9node2cmj4dmi1&utm_source=qr,Yes
M For HiM,Clothing store,4.2,559,9500006082,"No:18/31,Mahadevan Street, 7th Ave, Ashok Nagar, Chennai, Tamil Nadu 600083",Needs Improvement,https://www.instagram.com/mforhimstore?igsh=mwxzmmz4anl0bxhqmg%3d%3d&utm_source=qr,Yes
Raj Electricals and Electronics,Electronics store,4.9,71,9884620999,"159/63, Kodambakkam Rd, near Gandhi Lal kalyana mandabam, Karpaga Vinayaka Nagar, West Mambalam, Chennai, Tamil Nadu 600033",Needs Improvement,https://www.instagram.com/raj_electricals__?utm_source=ig_web_button_share_sheet,Yes
Royal King Optics (Best Optical Shop in Poonamallee high road),Optician,5,643,9941316866,"Mosque Building, New #556 and Old #687/5, Poonamallee High Rd, near Jamia Masjid, Aminjikarai, Chennai, Tamil Nadu 600030",Top Rated Service,https://www.instagram.com/royalkingoptics?igsh=mxrjbhpjexzydmvznw==,Yes
Sri Murugan Opticals,Optician,5,21,9940984051,"Old 7/ new 15, r.k. complex, Anna nedumpathai, Choolaimedu, Tamil Nadu 600094",Needs Improvement,https://www.instagram.com/srimuruganopticals?utm_source=qr&igsh=ogzubndkaha5d2pv,Yes
Vision Thr'u Optics-optical-Opticals in Nesapakkam-Opticals-Optical in Ramapuram,Optician,4.7,103,9841150003,"no. 63, 1052, Munusamy Salai, KK Nagar West, Nesapakkam, Chennai, Tamil Nadu 600078",Needs Improvement,https://www.instagram.com/visionthruoptics_?utm_source=qr&igsh=mwf0cw1sbg8yn3zsyg==,Yes
Joyalukkas Jewellery - Chennai,Jewelry store,4.5,8127,4428155655,"Prashant Gold Towers, 39, N Usman Rd, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,https://www.joyalukkas.in/?utm_source=g_maps&utm_medium=gbp&utm_campaign=joyalukkas_jewellery_chennai&utm_content=jltn10,Yes
Joyalukkas Jewellery - Chennai T Nager,Jewelry store,4.8,873,4428149000,"Old No-143,New, 42, N Usman Rd, T. Nagar, Chennai, Tamil Nadu 600017",Top Rated Service,https://www.joyalukkas.in/?utm_source=g_maps&utm_medium=gbp&utm_campaign=joyalukkas_jewellery_chennai_t_nager&utm_content=jltn25,Yes
Khazana Jewellery - Chennai - T-Nagar,Jewelry store,4.5,1333,4424364501,"Shop No. 59, 48, N Usman Rd, opp. Nalli Silk Sarees, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,https://www.khazanajewellery.com/,Yes
Khazana Jewellery - Chennai - Anna Nagar,Jewelry store,4.7,1420,4442631900,"Y-213A, 2nd Ave, Anna Nagar, Y Block, Anna Nagar, Chennai, Tamil Nadu 600040",Top Rated Service,https://www.khazanajewellery.com/,Yes
"Kushal's Fashion Jewellery - Nexus Vijaya Mall, Chennai",Clothing store,4.9,685,9873569821,"nexus vijaya mall, 2nd floor ,183, Great Southern Trunk Rd, Arcot Rd, Vadapalani, Chennai, Tamil Nadu 600026",Top Rated Service,https://www.kushals.com/,Yes
"Lenskart.com at Ambedkar Road Ashok Nagar, Chennai (First Lens Replacement Free)",Optician,4.9,4555,8929033731,"SSA Arcade, 10/1, Ground Floor, Dr Ambedkar Rd, opposite Thick Shake factory, 4th Avenue, Ashok Nagar, Chennai, Tamil Nadu 600083",Top Rated Service,https://www.lenskart.com/stores/lenskart-com-ambedkar-road-ashok-nagar-chennai-386944/home,Yes
"Lenskart.com at MMDA Colony Arumbakkam, Chennai (First Lens Replacement Free)",Optician,4.9,2040,8929508654,"26, Vinayagapuram Street, 1st Main Rd, opposite Apollo Pharmacy, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106",Top Rated Service,https://www.lenskart.com/stores/lenskart-com-mmda-colony-arumbakkam-mmda-colony-arumbakkam-chennai-62416/home,Yes
"Lenskart.com at Nelson Manickam Road, Chennai (First Lens Replacement Free)",Optician,5,3257,8929341301,"154, 24 A, Nelson Manickam Rd, near Shobhan Babu Statue, Metha Nagar, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600030",Top Rated Service,https://www.lenskart.com/stores/lenskart-com-nelson-manickam-road-metha-nagar-chennai-661640/home,Yes
"Lenskart.com at Ashok Nagar, Chennai (First Lens Replacement Free)",Optician,4.9,3159,7428891139,"Hot Chips, Shop No 38 (Old), 60 (New), Ground Floor, Jai Durga Apartment, 1st Ave, Ashok Nagar, Chennai, Tamil Nadu 600083",Top Rated Service,https://www.lenskart.com/stores/optometrist-sunglasses-ashok-nagar-chennai-60886/home,Yes
Malabar Gold and Diamonds - T Nagar - Chennai,Jewelry store,4.7,5540,4428140910,"72, N Usman Rd, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017",Top Rated Service,https://www.malabargoldanddiamonds.com/,Yes
Mercy Electronics - West Mambalam,Electronics store,4.8,50,8939884423,"64/70, Aryagowda Rd, Perambur, Vivekanandapuram, West Mambalam, Chennai, Tamil Nadu 600033",Needs Improvement,https://www.mercyonline.in/,Yes
"Mia by Tanishq - Anna Nagar East, Chennai",Jewelry store,5,1388,7305036165,"Ground floor, Dharam Nivas, No: 37, 2nd Ave, B Block, Annanagar East, Chennai, Tamil Nadu 600102",Top Rated Service,https://www.miabytanishq.com/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-mia_by_tanishq,Yes
Mylai Shree Kumaran,Clothing store,4.5,1347,4423456962,"86, Ramakrishna Mutt Rd, Alamelu Manga Puram, Venkatesa Agraharam, Mylapore, Chennai, Tamil Nadu 600004",Highly Recommended Service,https://www.mylaikumaran.com/,Yes
"Pepperfry KNK Road - Multi Brand Furniture, Mattress & Home Furnishings Shop",Furniture store,4.5,1933,8045699564,"7, Khader Nawaz Khan Rd, Thousand Lights West, Nungambakkam, Chennai, Poombukar Nagar, Tamil Nadu 600006",Highly Recommended Service,https://www.pepperfry.com/stores/location/furniture-store-in-knk-road.html?utm_source=locator&utm_medium=googleplaces,Yes
Phoenix Marketcity,Clothing store,4.5,115781,4461343008,"Velachery Main Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042",Highly Recommended Service,https://www.phoenixmarketcity.com/chennai,Yes
"Poorvika Mobiles Anna Nagar. Buy Latest Mobiles, Laptops, Premium Gadgets, Mobile Accessories etc.",Mobile store,4.7,2881,4443666666,"No.P995, 12th Main Rd, near HDFC Bank, Anna Nagar, Ranganathan Garden, Anna Nagar, Chennai, Tamil Nadu 600040",Top Rated Service,https://www.poorvika.com/,Yes
Poorvika Mobiles,Mobile store,5,5,9840792855,"New No.84,Old, 345, Arcot Rd, Kodambakkam, Chennai, Tamil Nadu 600026",Needs Improvement,https://www.poorvika.com/akdm/showroom,Yes
Pothys Hyper,Clothing store,4.6,25695,8069680296,"No.84, 85, N Usman Rd, Postal Colony, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,https://www.pothys.com/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-pothys,Yes
Purple Optics Private Limited,Optician,4.8,141,4424891011,"19/38, Brindavan St, Gokulam Colony, Chinmaya Nagar Stage 1, West Mambalam, Chennai, Tamil Nadu 600033",Needs Improvement,https://www.purpleoptics.com/branch.html,Yes
Purple Optics,Optician,4.2,33,9171333433,"6, 111, Arcot Rd, Director's Colony, Kodambakkam, Chennai, Tamil Nadu 600024",Needs Improvement,https://www.purpleoptics.com/branch.html,Yes
Reliance Digital,Mobile store,4.4,2525,8071889706,"No 21 & 21A, Plot No A37, 1st St, Sarvamangala Colony, Manthope Colony, Kodambakkam, Chennai, Tamil Nadu 600083",Highly Recommended Service,https://www.reliancedigitalstores.in/reliance-digital-ashok-pillar-chennai-electronics-retail-and-repair-shop-kodambakkam-chennai-208652/home?utm_source=locator&utm_medium=googleplaces,Yes
Reliance Digital,Electronics store,4.1,2652,8071889701,"No 12A, 24 & 24A 2nd Cross Street, Ormes Rd, Kilpauk, Chennai, Tamil Nadu 600010",Needs Improvement,https://www.reliancedigitalstores.in/reliance-digital-kilpauk-chennai-electronics-retail-and-repair-shop-kilpauk-chennai-208647/home?utm_source=locator&utm_medium=googleplaces,Yes
Reliance Digital,Electronics store,4.2,1376,8071889825,"89, Dr Radha Krishnan Salai, Sullivan Garden, Mylapore, Chennai, Tamil Nadu 600004",Needs Improvement,https://www.reliancedigitalstores.in/reliance-digital-mylapore-chennai-electronics-retail-and-repair-shop-mylapore-chennai-208802/home?utm_source=locator&utm_medium=googleplaces,Yes
Reliance Digital,Electronics store,4.6,1594,8071889709,"No 42/2, 44/2 & 3, N Usman Rd, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,https://www.reliancedigitalstores.in/reliance-digital-t-nagar-chennai-electronics-retail-and-repair-shop-t-nagar-chennai-208655/home?utm_source=locator&utm_medium=googleplaces,Yes
"Samsonite Store in Vadapalani, Chennai",Mobile store,4.7,13,9176614643,"No s f 204 2nd floor, NSK Salai Rd, Vadapalani, Chennai, Tamil Nadu 600026",Needs Improvement,https://www.samsonite.in/,Yes
Samsung Experience Store - VR Mall Chennai,Mobile store,4.8,744,9384841477,"Shop No G24, Ground Floor, VR Mall, next to Metrozone Apartments, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040",Top Rated Service,https://www.samsungexclusivestores.in/samsung-experience-store-vr-mall-chennai-mobile-phone-shop-anna-nagar-chennai-79515/home,Yes
Saravana Stores Elite Gold - T.Nagar,Jewelry store,4.9,20500,4424356060,"3, Duraiswamy Rd, near Panangal Park, T. Nagar, Chennai, Tamil Nadu 600017",Top Rated Service,https://www.saravanastores.in/,Yes
Saravana Stores Elite DIAMONDS,Jewelry store,4.8,14235,4424356063,"1, Duraiswamy Rd, T. Nagar, Chennai, Tamil Nadu 600017",Top Rated Service,https://www.saravanastores.in/,Yes
"Sathya Agencies, Vadapalani-2 - Electronics and Home Appliances Store - Buy Latest Mobiles, AC, LED TV, Washing Machine etc.",Mobile store,4.2,960,8754038985,"334, Arcot Rd, Sarvamangala Colony, Aruna Colony, Vadapalani, Chennai, Tamil Nadu 600026",Needs Improvement,https://www.sathya.store/,Yes
"Specsmakers - Shanthi Colony, Chennai",Optician,4.8,1011,4443597293,"No. AB-143, 4th Ave, AB Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - Valsaravakkam, Chennai",Optician,4.9,856,4447678658,"No. 77, 28, Arcot Rd, opp. Grace Super Market, Rajaji Avenue, Valasaravakkam, Chennai, Tamil Nadu 600087",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - West Mambalam, Chennai",Optician,4.9,1357,4443596293,"Old No. 93, 36, Aryagowda Rd, opp. Havmor Icecream, Gokulam Colony, Postal Colony, West Mambalam, Chennai, Tamil Nadu 600033",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - Ashok Nagar, Chennai",Optician,4.8,462,9003026555,"GROUND FLOOR, 43/2, 10th Ave, near IDFC BANK, Sarvamangala Colony, Manthope Colony, Ashok Nagar, Chennai, Tamil Nadu 600083",Needs Improvement,https://www.specsmakers.in/,Yes
"Specsmakers - Ekkatuthangal, Chennai",Optician,4.9,1048,4448679156,"20/29 Jawaharlal Nehru Salai, Gandhi Nagar, Ambal Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - Aminjikarai, Chennai",Optician,4.9,1141,4445538223,"New No. 544, Old No. 693, Poonamallee High Rd, opposite Apollo Pharmacy, Aminjikarai, Chennai, Tamil Nadu 600030",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - Arumbakkam, Chennai",Optician,4.8,502,4447678657,"No. 28(37, 100 Feet Road, Kamala Nehru Nagar, Vinayakapuram, Arumbakkam, Chennai, Tamil Nadu 600106",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - T Nagar, Chennai",Optician,4.9,1333,4443578293,"No. 5, Zion Complex, No 5, Thirumalai Pillai Rd, opp. ibaco, Satyamurthy Nagar, T. Nagar, Chennai, Tamil Nadu 600017",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - KK Nagar, Chennai",Optician,4.9,3739,4442168293,"Grace Enclave, No. 33&887, Munusamy Salai, near Naturals Salon, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - Nungambakkam, Chennai",Optician,4.9,996,4435512307,"Old No. 44/5, New, 95/5, Uthamar Gandhi Rd, near Pycrofts Garden Road, Nungambakkam, Chennai, Tamil Nadu 600034",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - Choolaimedu, Chennai",Optician,4.9,701,4442033630,"52, Nelson Manickam Rd, West Namasivaya Puram, Choolaimedu, Chennai, Tamil Nadu 600094",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - Alwarthirunagar, Chennai",Optician,4.9,728,7826873464,"No.173/4, RA Complex, Arcot Rd, Alwartirunagar, Valasaravakkam, Chennai, Tamil Nadu 600087",Top Rated Service,https://www.specsmakers.in/,Yes
"Specsmakers - Valluvar Kottam High Road, Chennai",Optician,4.9,1359,4443590293,"No. 350, Block Z-23, Valluvar Kottam High Rd, Ponnangipuram, Nungambakkam, Chennai, Tamil Nadu 600034",Top Rated Service,https://www.specsmakers.in/,Yes
"Spinny Car Hub - Nexus Vijaya Mall, Chennai",Mobile store,4.5,2628,7277277275,"LG Floor, Nexus Vijaya Mall, 183 GST Road, Arcot Rd, Vadapalani, Chennai, Tamil Nadu 600026",Highly Recommended Service,https://www.spinny.com/used-cars-in-chennai/s/,Yes
Super Jewellery - Super Saravana Stores T.Nagar,Jewelry store,4.8,195,7823913777,"45, Ranganathan St, Postal Colony, T. Nagar, Chennai, Tamil Nadu 600017",Needs Improvement,https://www.supersaravanastores.com/,Yes
The Chennai Mobiles,Mobile store,4.6,4317,8056663394,"3, Signal Corner, 24, Kundrathur Main Rd, Jaya Nagar, Porur, Chennai, Tamil Nadu 600116",Highly Recommended Service,https://www.thechennaimobiles.com/,Yes
The Chennai Mobiles,Mobile store,4.8,406,8428100000,"1, Kaliamman Koil Street, Koyambedu, Avvai Tiru Nagar, Sri Iyappa Nagar, Chennai, Tamil Nadu 600107",Needs Improvement,https://www.thechennaimobiles.com/,Yes
The Chennai Mobiles - Digital Hub,Mobile store,4.8,2282,7639755000,"15th Ave, near Kasi theatre Signal, Mettuppalayam, Ashok Nagar, Chennai, Tamil Nadu 600083",Top Rated Service,https://www.thechennaimobiles.com/,Yes
Chennai Mobiles,Mobile store,4,140,9841455719,"41, Sarojini St, Postal Colony, T. Nagar, Chennai, Tamil Nadu 600017",Needs Improvement,https://www.thechennaimobiles.com/,Yes
The Chennai Mobiles,Mobile store,4.7,700,8608455000,"17, Anna Main Rd, near hotel ganesh bhavan, MGR Nagar, Nesapakkam, Chennai, Tamil Nadu 600078",Top Rated Service,https://www.thechennaimobiles.com/,Yes
The Chennai Mobiles,Mobile store,4.8,2236,8682955000,"90, 3rd Ave, J Block, Anna Nagar, Chennai, Tamil Nadu 600102",Top Rated Service,https://www.thechennaimobiles.com/,Yes
The Chennai Mobiles,Mobile store,4.9,534,8189965000,"4, S Usman Road, near Bus Stand, T. Nagar, Chennai, Tamil Nadu 600017",Top Rated Service,https://www.thechennaimobiles.com/,Yes
The Chennai mobiles,Mobile store,4.8,1620,8056444491,"6/1, west govindhan street, 80 Feet Road, West Mambalam, Chennai, Tamil Nadu 600033",Top Rated Service,https://www.thechennaimobiles.com/,Yes
The Chennai Mobiles,Mobile store,4.7,661,8428455000,"Old no.235, 315/2, Anna Salai, ?????? ?????, Ellaiamman Colony, Teynampet, Chennai, Tamil Nadu 600006",Top Rated Service,https://www.thechennaimobiles.com/,Yes
The Chennai Mobiles,Mobile store,4.6,284,9894237666,"34, Jawaharlal Nehru Rd, opposite ??????? ????, Natesan Nagar, Sri Sakthi Vijayalakshmi Nagar, 2nd Street, Velachery, Chennai, Tamil Nadu 600042",Highly Recommended Service,https://www.thechennaimobiles.com/,Yes
The Little Factory - Kotturpuram - Best Kids Shop Chennai,Clothing store,4.2,761,4449506655,"2, Dhandayudhapani, 2nd St, Kotturpuram, Chennai, Tamil Nadu 600085",Needs Improvement,https://www.thelittlefactory.in/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13047454919604135977,Yes
"THE TEAM ROBOTICS COMPANY IN CHENNAI- DINING ROBOT MANUFACTURERS, HUMANOID ROBOTICS COMPANY, AGV ROBOT IN CHENNAI, AMR ROBOT",Electronics store,5,20,9840951492,"Shop No:26, Raahat Plaza, Arcot Rd, Ottagapalayam, Kannika Puram, Vadapalani, Chennai, Tamil Nadu 600026",Needs Improvement,https://www.theteamrobotics.com/,Yes
"Titan World - Vadapalani, Chennai",Optician,4.8,1656,7045940349,"Shop No 189, Arcot Rd, opposite Kamala Cinemas, Vadapalani, Chennai, Tamil Nadu 600026",Top Rated Service,https://www.titan.co.in/stores?storeid=wmccs,Yes
"Titan Eye+ at KK Nagar, Chennai",Optician,5,564,4446892988,"886, Munusamy Salai, opp. to pondicherry guest house, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078",Top Rated Service,https://www.titaneyeplus.com/,Yes
Titan Eye Plus Anna Nagar Shanthi colony west,Optician,4.9,2681,4443500898,"Ak-2, 4th Avenue , Shanthi Colony, Anna Nagar West, Chennai, Tamil Nadu 600040",Top Rated Service,https://www.titaneyeplus.com/stores/india/tamil-nadu/chennai/titan-eye-anna-nagar-shanthi-colony-flagship-store,Yes
Titan Eye+ at Mambalam West,Optician,5,836,4446902767,"No:93,OLD No:35,GF, New, Aryagowda Rd, Gokulam Colony, Ramakrishnapuram, West Mambalam, Chennai, Tamil Nadu 600033",Top Rated Service,https://www.titaneyeplus.com/stores/india/tamil-nadu/chennai/titan-eye-mambalam-west,Yes
Titan Eye+ at T. Nagar Pondy Bazaar Chennai,Optician,4.9,812,7418005049,"Shop No.1, Titan Company Owned Store, Ground Floor, Sir Thyagaraya Rd, Pondy Bazaar, T. Nagar, Chennai, Tamil Nadu 600017",Top Rated Service,https://www.titaneyeplus.com/stores/india/tamil-nadu/chennai/titan-eye-pondy-bazaar,Yes
"Titan Eye+ at T. Nagar, Chennai",Optician,4.9,1219,8015406092,"Titan Company Owned showroom, 147, Gopathy Narayana Rd, opposite Murugan Idli Shop, T. Nagar, Chennai, Tamil Nadu 600017",Top Rated Service,https://www.titaneyeplus.com/stores/india/tamil-nadu/chennai/titan-eye-t-nagar,Yes
Urban Ladder - Furniture and Decor Store in Nungambakkam,Furniture store,4.5,965,8069807777,"Ground Floor, Hafiz Court, 19, Kodambakkam High Rd, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034",Highly Recommended Service,https://www.urbanladder.com/?utm_source=gmblisting&utm_medium=organic,Yes
VBJ (Vummidi Bangaru Jewellers),Jewelry store,4.8,4694,4449033300,"603, Anna Salai, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006",Top Rated Service,https://www.vummidi.com/?utm_source=google_my_business&utm_medium=referral&utm_campaign=anna_nagar_listing,Yes
"Wooden Street Furniture Shop/Store in CIT Nagar, Chennai",Furniture store,4.6,195,9314444747,"New No.90, First Floor Kovai Alankar Vilas, Nandanam, Chennai, Tamil Nadu 600035",Highly Recommended Service,https://www.woodenstreet.com/furniture-store-cit-nagar-chennai?utm_source=gmb_listing&utm_medium=website_button&utm_campaign=gmb_traffic&utm_id=cit_nagar_chennai,Yes
