Name,Category,Ratings,Rating counts,Mobile Number,Address,Segment,Website_clean,Website Status
The Ultimate Dental Centre,Dental clinic,4.8,12,4424891019,"71/18 Stonedge Towers 1st Avenue, Ashoknagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,no website,No
csk speciality dental clinic chennai /karaikudi,Dental clinic,4.9,201,9884350036,"18, Mariamman Kovil St, near Vani vidhyalaya school, Annaji Nagar, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Amma Dental Clinic,Dental clinic,4.9,26,4424841464,"367J+G83, 4th St, Sowrashtra Nagar, Chennai, Tamil Nadu 600094",Highly Recommended Service,no website,No
VK's Dental Clinic,Dental clinic,5,89,4424340809,"New No:8, Old No:15, Aravind Narain Apartment, G-4 & G-5, Masilamani St, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017",Highly Recommended Service,no website,No
SHARVESH DENTAL CLINIC,Dental clinic,4.9,76,8056626657,"2/11, Reddy 2nd St, Labour Colony, SIDCO Industrial Estate, Ekkatuthangal, Chennai, Tamil Nadu 600032",Highly Recommended Service,no website,No
Dental Corner | Dental clinic in Ashok Nagar Chennai,Dental clinic,4.6,13,7358425251,"Flat,9th, avenue, 39, 1st floor, Ashok Aswin, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,no website,No
Masthan Dental Hospital,Dental clinic,4.5,292,4424715022,"18/97, Sector 1, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Dr.Kamal Kannadassan Dental Clinics@Saligramam,Dental clinic,4.7,15,9884451693,"Reddy St, opposite to SURYA APARTMENT, AVM Nagar, Virugambakkam, Chennai, Tamil Nadu 600092",Highly Recommended Service,no website,No
Asian Laser Dental Clinic,Dental clinic,4.9,172,7550023030,"New no: 22, Old No:166/1, Vanniar St, Minor Trustpuram, Choolaimedu, Chennai, Tamil Nadu 600094",Highly Recommended Service,no website,No
Thilagavathi’s Dental Care,Dental clinic,4.7,29,8072979692,"No 20, Mosque St, Sadullakhan Nagar, Saidapet, Chennai, Tamil Nadu 600015",Highly Recommended Service,no website,No
Imperial Dental Clinic,Dental clinic,4.9,14,8778234785,"No 29, Mount Poonamallee Road, Main Road, opposite to Chennai Trade Centre, Nandambakkam, 600089",Highly Recommended Service,no website,No
Dr JANA'S Dental & Orthodontic Clinic,Dental clinic,4.6,17,4443530607,"Flat l, Shakthi Apartments, 433, Dr Ramaswamy Salai, 5th Sector, K K Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Dentist In Chennai,Dental clinic,4.8,31,4443335678,"No. 33, 18, Anna Main Rd, near : Ganesh Bhavan, MGR Nagar, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,no website,No
Dr.Raj's Advanced Dental & Medical Centre,Dental clinic,5,309,9789055848,"Dental Clinic New No:-4,Old-22 Gandhi Road Behind Murugan super Market, 600106 Jagannatha Nagar, opp. to Bank of Baroda, Diagonally, Arumbakkam, Chennai, Tamil Nadu 600106",Highly Recommended Service,no website,No
JAI KRISHNA DENTAL CLINIC,Dental clinic,5,41,6382441878,Puducherry,Highly Recommended Service,no website,No
Bright Dental Care,Dental clinic,5,418,9840673450,"46, 58, Ponappa St",Highly Recommended Service,no website,No
SHALOM MULTISPECIALITY BEST DENTAL CLINIC,Dental clinic,5,234,9884225017,"4A Anderson road, Annai Sathya Nagar, near ayanavaram",Highly Recommended Service,no website,No
RAM DENTAL CLINIC,Dental clinic,5,169,8056017601,"25/49, Perianna mudali street, Seven Wells St",Highly Recommended Service,no website,No
Dr.Monika's Dental Care,Dental clinic,5,76,9384840707,"No.34, 60, Kandappa St, opp. to Super Saravana Stores - Purasaiwakkam",Highly Recommended Service,no website,No
URBAN DENTAL CENTRE,Dental clinic,4.8,47,8197544064,46316,Highly Recommended Service,no website,No
Dr Ramya's Cosmetic dental clinic,Dental clinic,5,3,4432578499,"1170, 14th street,, Off 4th avenue , Near R3 Police station, Ashok nagar",Highly Recommended Service,no website,No
Bithi Dental Clinic ( ?????? ??? ???????????),Dental clinic,4.9,70,9500015317,"Bus Depot, Kamarajar Salai",Highly Recommended Service,no website,No
Dr.Sangeetha's Dental Clinic,Dental clinic,4.9,59,8778260002,"48/90, Thangal Erikkarai St",Highly Recommended Service,no website,No
AR Dental Care,Dental clinic,5,24,9500100576,"1st Floor, No.D02",Highly Recommended Service,no website,No
Dental Remedies,Dental clinic,4.7,63,7299716269,"1/1, 18th Ave",Highly Recommended Service,no website,No
Krish Dental Clinic,Dental clinic,4.9,39,6380162495,"no.37 19, Bajanai Koil St",Highly Recommended Service,no website,No
SRI VARI DENTAL CLINIC VALASARAWALKAM,Dental clinic,5,159,9952920223,"Srivari dental clinic, no. 38, Velan Nagar Main Rd",Highly Recommended Service,no website,No
Mini dental clinic,Dental clinic,5,6,9940228986,"#79, Saidapet Rd",Highly Recommended Service,no website,No
Shirdi Sai Dental Clinic,Dental clinic,5,7,9043979809,"31, Jeevanandam St",Highly Recommended Service,no website,No
Revera Dentistry |Dental Clinic | Best Dentist in Chennai |Invisalign Provider,Dental clinic,5,73,9094424910,"Shop Number 15, 9A, 8th Ave",Highly Recommended Service,no website,No
Dr Shweta Ashok's Radiance Dental and Implant centre,Dental clinic,5,25,8825850857,"24, gayathri apartment",Highly Recommended Service,no website,No
Dental Clinic,Dental clinic,5,2,4423761094,"5/9B, Sathyamoorthy St",Highly Recommended Service,no website,No
Sree Dental Clinic,Dental clinic,4.9,61,4423727114,"Old No. 5,New No. 17, Aryagowda Rd",Highly Recommended Service,no website,No
Ora Dental Centre,Dental clinic,5,55,9884789590,"2, 11, Nowroji Rd",Highly Recommended Service,no website,No
Priya's Dental Care,Dental clinic,5,33,9500010855,"No:28 First Floor, Parsn manere, (Adjacent to The Park at 60006, Gemini Flyover), Anna Salai",Highly Recommended Service,no website,No
AVS SMILE DENTAL CARE,Dental clinic,5,15,9940526001,"No.99, 45, Maddox St",Highly Recommended Service,no website,No
Affordable Dental clinic,Dental clinic,4.3,7,9445393917,"13/298, 13, TVK Link Rd",Highly Recommended Service,no website,No
Smile line dental clinic,Dental clinic,5,26,9940079422,"2, 6, 6-12, 12 2, Vasan St",Highly Recommended Service,no website,No
Sree Ram Dental Clinic,Dental clinic,4.1,14,4428294838,"# 628, Anna Salai",Highly Recommended Service,no website,No
Zion Dental Clinic,Dental clinic,4.8,44,9840070353,"77, Tana St",Highly Recommended Service,no website,No
Star Dental care and Implant center,Dental clinic,5,6,9677196995,"New no.10,Old no.6, 2, Naryanan 2nd Street",Highly Recommended Service,no website,No
Almightys Dental Clinic,Dental clinic,5,3,8428901349,"6, Pachaiayappan St, off Triplicane High Road",Highly Recommended Service,no website,No
Trinity Dental Clinic,Dental clinic,4.5,8,9840032672,"12,Montieth Mansion,Montieth Road, Pallava, opposite Hotel Ambassador",Highly Recommended Service,no website,No
Jaya Dental Clinic,Dental clinic,4.8,16,9884065060,"21, Aryagowda Rd",Highly Recommended Service,no website,No
DWELL MULTISPECIALITY DENTAL CLINIC,Dental clinic,5,13,9994482393,"Groundfloor, 39, Radhakrishnan Street, Opposite to thanthai periyar park, ramakrishna nagar",Highly Recommended Service,no website,No
Parasu Dental Hospital,Dental clinic,4.6,241,7448877770,"3rd Cross St, near Nalli Silks Sarees",Highly Recommended Service,no website,No
Easy care dental clinic,Dental clinic,4.9,36,6385189407,"Ground floor, A, Golden Jubilee Apartments, Anna Main Rd",Highly Recommended Service,no website,No
Dental Hospital,Dental clinic,0,95,4426283996,"79, Saidapet Rd",Needs Improvement,no website,No
Braces and Faces Dental Clinic,Dental clinic,5,8,9342470957,"Sakthi Nagar, Viswanathapuram Main Rd",Highly Recommended Service,no website,No
Cure 'n' Care Multi Speciality Dental Clinic,Dental clinic,4.3,6,9444567171,Basha St,Highly Recommended Service,no website,No
Dr. Navin's Dental Care,Dental clinic,5,26,8248135251,"No. 57, Kalaignar Karunanidhi Rd",Highly Recommended Service,no website,No
Sairam Dental Clinic,Dental clinic,5,6,9884511763,"100, Gangaiamman Koil St",Highly Recommended Service,no website,No
DENTAL CLINIC,Dental clinic,4.6,9,9677048642,"No 28, 3rd Main Rd",Highly Recommended Service,no website,No
"Dr. VIGNESH's DENTISTRY -Best Dental clinic in kilpauk, Chennai, Implants, Root canal Treatment, Veneers, Aligners",Dental clinic,5,11,9500567434,"11B, Ormes Rd, near VENKATESWARA MEDICALS",Highly Recommended Service,no website,No
Annanagar dental clinic,Dental clinic,5,1,7904984721,"G109, Abhinaya Appartments, near Chintamani",Highly Recommended Service,no website,No
Ambe Dental & Health Centre,Dental clinic,4.9,55,9626345711,"389, Mint St, near lemon tree",Highly Recommended Service,no website,No
S R Dental Clinic,Dental clinic,4.7,12,4424985162,"75, 2, CP Ramaswamy Iyer Rd",Highly Recommended Service,no website,No
SPK DIAGNOSTIC CENTRE AND DENTAL CLINIC,Dental clinic,3.9,18,4424860036,"2, Nagarathinammal St",Highly Recommended Service,no website,No
Restore Dental Centre,Dental clinic,5,57,4426642222,Lakshmi Talkies Rd,Highly Recommended Service,no website,No
Metro Smiles (Dental Clinc),Dental clinic,5,29,9003201855,"23, Mount Rd",Highly Recommended Service,no website,No
Grace Dental Clinic,Dental clinic,5,23,9150272718,"Mettu street, 3/37C, Butt Rd",Highly Recommended Service,no website,No
Rahul Dental Clinic and child clinic,Dental clinic,4.8,6,4423771371,25XQ+JCV,Highly Recommended Service,no website,No
Raghavendra Dental Clinic,Dental clinic,5,8,9952037317,"28, Ponniamman Koil St",Highly Recommended Service,no website,No
DENTIST @ KANAVI,Dental clinic,5,3,7695955344,"KANAVI” 129, 3rd St",Highly Recommended Service,no website,No
C.S.C Dental Care,Dental clinic,4.8,14,7200826374,"No,188, Janaki Radha St",Highly Recommended Service,no website,No
R K DENTAL CLINIC,Dental clinic,4.7,7,9443704433,"G3, Plot 7, Eden Castle, Nerkundram, Main Rd",Highly Recommended Service,no website,No
DENTAL CLINIC CHENNAI,Dental clinic,0,95,4428277324,"No 3,Apex Plaza,Ground floor,Ipp Ispani Center, Nungambakkam",Needs Improvement,no website,No
Sarath Dental Clinic,Dental clinic,4.7,86,9791066123,"Gyan Kripa Apartments, 47/2, Kalakshetra Rd",Highly Recommended Service,no website,No
Dr Suganya's Dental Clinic I Root Canal Treatment in Ramapuram in Chennai,Dental clinic,0,95,9842831534,"Door No,4z/13c, First Floor Near IDBI Bank ATM & Above Quality Medicals, next to City Union Bank ATM",Needs Improvement,no website,No
Hari's Dental Care And Implant Centre,Dental clinic,4.9,17,9600782636,"GF-A, No 17, 3rd Main Rd",Highly Recommended Service,no website,No
Aparna Health Care (Dr.Mohan Ram),Dental clinic,4.3,30,4424833117,"New No:5, Deepa Apartment, Alagar Perumal Koil First St",Highly Recommended Service,no website,No
Dr. V Rathna Prabhu Dental Clinic,Dental clinic,5,1,4428340244,"21, 2nd St",Highly Recommended Service,no website,No
CHENNAI DENTAL CARE,Dental clinic,5,3,9940044556,"15, 2nd Main Rd",Highly Recommended Service,no website,No
Evershine Dental Clinic,Dental clinic,5,22,8939941936,"New, Thulasingam St",Highly Recommended Service,no website,No
FAKHRI DENTAL CLINIC,Dental clinic,4.6,64,9840353668,"53/28, Kachaleeswarar, Agraharam St",Highly Recommended Service,no website,No
Dental Clinic,Dental clinic,4.5,2,9884389440,"1/557, SH 49",Highly Recommended Service,no website,No
R.K.DENTAL CLINIC,Dental clinic,4.9,168,9941298989,"No.2/58,Kuppu Muthu Street, Ellis Road, Triplicane",Highly Recommended Service,no website,No
MEERA DENTAL CLINIC,Dental clinic,5,22,8667686032,"26/11, 2nd Main Rd",Highly Recommended Service,no website,No
Chin Shyn Dental Clinic,Dental clinic,5,5,4425355745,"162 3, Wall Tax Rd, opposite Hotel City Tower",Highly Recommended Service,no website,No
Abirami Dental Clinic,Dental clinic,4.8,6,9841666590,"New No.111 , Old, 54, Avadhanam Papier Road",Highly Recommended Service,no website,No
C.S.Ranjith dental clinic,Dental clinic,4.7,13,8072532310,"5, Evening Bazaar Rd",Highly Recommended Service,no website,No
LATHA DENTAL CLINIC,Dental clinic,5,17,9840736447,"57, Muthu Mari Chetty St",Highly Recommended Service,no website,No
Janardhanam Dr P,Dental clinic,0,95,4424798178,"No 115 ,Sethu Street , Chinmaya Nagar, Chinmaya Nagar",Needs Improvement,no website,No
R V Dental Care - Center for Invisalign and Braces,Dental clinic,4.8,126,9176906022,"5, Veeraraghavan St",Highly Recommended Service,no website,No
Charm Dentistry Multispeciality Dental Clinic,Dental clinic,4.9,54,9003255130,"17/9 Gulam murthu sa street, Anna Salai, opp. to D1 Police Station",Highly Recommended Service,no website,No
DR SEN & SEN DENTAL CLINICS,Dental clinic,4.4,18,4425353315,"9, Evening Bazaar Rd",Highly Recommended Service,no website,No
Alpha Physiotherapy,Physiotherapy,4.7,38,4448614231,"No 5, 6th St, Nandanam Extension, Nandanam, Chennai, Tamil Nadu 600035",Highly Recommended Service,http://alphaphysiotherapy.in/,Yes
Elderly Care Physiotherapy Centre,Physiotherapy,4.6,55,4443520430,"38, /1, Kodambakkam High Rd, Badrikari, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034",Highly Recommended Service,http://elderlyphysiocare.in/,Yes
Flexi physiotherapy clinic and fitness center,Physiotherapy,4.9,7,7010958880,Tiruvotriyur,Highly Recommended Service,http://flexiphysio.com/,Yes
HappyFeet - Best Child Physiotherapy & Development Center Chennai,Physiotherapy,4.8,21,9566131734,"83, L Block, 20th St",Highly Recommended Service,http://happyfeettherapy.in/,Yes
Kriston Healthcare - Best Physiotherapy clinic | Physiotherapy centre at Anna nagar,Physiotherapy,4.6,83,9790799944,"New No.H5, Old No.H59, Agathiyar Nagar Extension 2nd St",Highly Recommended Service,http://kristonhealthcare.com/,Yes
Magna Physiotherapy Clinic ( Best Physiotherapist in Chennai),Physiotherapy,4.9,542,9677197197,"MAGNA CLINIC, 9, 18th Ave, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,http://magnaphysiotherapy.com/,Yes
Nerve Muscle Joint Physiotherapy & Acupunture clinic,Physiotherapy,5,43,9841863266,"45c, Medavakkam Main Rd, near bathalla vigneshwara temple",Highly Recommended Service,http://nervemusclejointphysio.com/,Yes
NORC (PHYSIOTHERAPY CENTRE),Physiotherapy,5,49,9962294232,"First Main Rd, M.H Colony, Azad Nagar, Aminjikarai, Chennai, Tamil Nadu 600029",Highly Recommended Service,http://norc.co.in/,Yes
Life fit physiotherapy and pain relief centre,Physiotherapy,5,156,9551954302,"No.9, Mahizhambu maligai 9, M.G.R. ??????, opposite vetrivel theatre",Highly Recommended Service,http://physiotherapynanganallur.com/?utm_source=gmb&utm_medium=referral,Yes
Physiotherapy Welfare Point Clinic - Back pain | knee pain | neck pain treatment in valasaravakkam,Physiotherapy,4.9,414,8122563923,"75, Thiruvalluvar Salai, Bhuvaneshwari Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087",Highly Recommended Service,http://physiotherapywelfarepoint.com/,Yes
"Prime Ortho & Shoulder Care, Gynae & PCOD care",Physiotherapy,4.9,154,9003222747,"plot 61, Annai Indra Nagar Main Rd",Highly Recommended Service,http://primeshoulder.com/,Yes
RAA Physiotherapy clinic,Physiotherapy,4.9,74,9600164779,"41, 1st Cross St",Highly Recommended Service,http://raaphysiotherapy.com/,Yes
RENAISSANCE PEDIATRIC PHYSIOTHERAPY CENTER,Physiotherapy,5,33,9677299949,"Flat no: 2, Ground floor, SPA MOUNT, 99, Lourd Doss Grotto Rd",Highly Recommended Service,http://renaissancepediatricphysio.com/,Yes
"Tanve Physiotherapy Centre | Best physiotherapy centre in chennai Back pain, knee pain, sports injury, Neck ,Dry Needling",Physiotherapy,5,129,7449103555,"5, 100 Feet Rd, near by Hindu Mission Hospital, behind EB office",Highly Recommended Service,http://tanvephysio.in/,Yes
UNIQUE CARE PHYSIOTHERAPY Egmore,Physiotherapy,5,20,9884584525,"36, Gengu Reddy Rd, near Vinayagar Temple",Highly Recommended Service,http://uniquecarephysiotherapy.npage.de/,Yes
A1 Global Physiotherapy Centre/Egmore,Physiotherapy,4.8,85,9841220937,"7/13, CASA Major Rd, Egmore, Chennai, Tamil Nadu 600008",Highly Recommended Service,http://www.a1globalphysiotherapy.com/,Yes
Total Rehab ; Life Beyond Pain,Physiotherapy,4.9,143,6005481217,"THE INSTITUTE OF CHARTERED ACCOUNTANTS OF INDIA, Nungambakkam High Rd",Highly Recommended Service,http://www.alpanatotalrehab.com/,Yes
Aura Wellness ( sports and neuro physio Center),Physiotherapy,4.9,150,4448509053,"#1/1, Lakshmi St, Alagappa Nagar, Kilpauk, Chennai, Tamil Nadu 600010",Highly Recommended Service,http://www.aurawellness.co.in/,Yes
BEE Health Studio-Multispeciality Physiotherapy Clinic,Physiotherapy,4.8,271,9944027277,"Dr.MCN Multi Speciality Centre, BEE PHYSIO CLINIC, 1-A, SAI GURU KRIPA, New No:47 Old No:11, E Mada St",Highly Recommended Service,http://www.beehealthstudio.com/,Yes
Cadence Physio Rehab Clinic,Physiotherapy,5,178,9943452228,"52/2, plot no:263-B, 4th Ave, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,http://www.cadencephysio.co.in/,Yes
Caduceus Physiotherapy & Sports Injury Clinic,Physiotherapy,5,80,9940125730,"61, Kurinji St, Fathima Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087",Highly Recommended Service,http://www.caduceusfitnessacademy.com/,Yes
C.A.R.E Physiotherapy Clinic,Physiotherapy,4.6,9,9445225144,"1, 1st Street, Thangal Karai Rd",Highly Recommended Service,http://www.carelife.co.in/,Yes
Dr K C Mohan-Sree Ortho Clinic - ?Arthroscopy Surgeon | Knee & Hip Replacement Surgeon | Best Orthopedic Surgeon in Chennai,Physiotherapy,4.9,272,9444235177,"Old no 41, New no 44, 48th St",Highly Recommended Service,http://www.drmohanortho.com/,Yes
Elixir Chennai Speech Therapy Centre & Learning Academy,Physiotherapy,4.8,26,9444355304,"Door No 9, Alwarthirunagar Annexe, Plot 34, 1st Main Rd, near Aavin Junction, behind Pannai Veetu Biryani",Highly Recommended Service,http://www.elixirchildcare.org/,Yes
ERGON Physiotherapy fitness lifestyle,Physiotherapy,4.4,48,9626880880,"39, SH 49",Highly Recommended Service,http://www.ergonfit.com/,Yes
Revive Physiotherapy And Fitness Centre,Physiotherapy,4.7,64,9962344888,"F-181, 4th St",Highly Recommended Service,http://www.facebook.com/revivephysioclinic,Yes
Fitness & Rehab Clinic - Physiotherapy in Mylapore,Physiotherapy,4.9,7,4428111979,"146, Dr Radha Krishnan Salai, inside Savera Hotel",Highly Recommended Service,http://www.frf.co.in/,Yes
GET WELL Physical Therapy & Manual Therapy Clinic,Physiotherapy,4.7,33,9500050158,"19, Prakasam Rd, Janaki Nagar, Alwartirunagar, Valasaravakkam, Chennai, Tamil Nadu 600087",Highly Recommended Service,http://www.getwellphysioclinic.com/,Yes
GVS Physiotherapy Clinics choolaimedu,Physiotherapy,4.9,69,9840234290,"155B, MRJ Flats, Choolaimedu High Road, Zakaria Colony Near Kodambakkam Over Bridge, Choolaimedu, Chennai, Tamil Nadu 600094",Highly Recommended Service,http://www.gvsphysio.com/,Yes
IDEAL PHYSIOTHERAPY CENTRE,Physiotherapy,5,248,7550165431,"1st floor, No.362(202, Triplicane High Rd",Highly Recommended Service,http://www.idealphysiotherapyclinic.com/,Yes
Dr. Aaditya's Rehab Centre | Best Occupational Therapist In Chennai,Physiotherapy,4.9,71,8015152682,"New No: 59, 7th Ave",Highly Recommended Service,http://www.joindarc.com/,Yes
Kids Care Rehab Center & Physio Clinic,Physiotherapy,5,81,4428353136,"52, Gowdia Mutt, Bus Stop, 2, Gowdiamutt Rd",Highly Recommended Service,http://www.kidscarerehabcenter.in/,Yes
K S PHYSIOTHERAPY CLINIC,Physiotherapy,5,448,9941515606,"No 177 , Mount Battern Road , 5 th Street ,, Sakthi Srinivasan Salai, Kumaran Kudil St",Highly Recommended Service,http://www.ksphysiotherapy.in/,Yes
ToNormo Physiotherapy Center,Physiotherapy,4.9,49,9839831690,"121, New No. 121, Old No. 63, 2nd Floor, 63, Ramakrishna Mutt Rd",Highly Recommended Service,http://www.lybrate.com/tonormo,Yes
Mercy Physiotherapy Clinic,Physiotherapy,4.5,86,9841380989,"No.7/232, 1st Floor, F-1, SPS Dhanishka Apartments/6, 1st Floor Kattabomman Street, Alwarthiru Nagar LAND MARK): Opp to MEGA MART Road, near GUGHA KALYANA MANDAPAM, Chennai, Tamil Nadu 600087",Highly Recommended Service,http://www.mercyphysiotherapy.com/fitness.html,Yes
Meygam Multispeciality Physiotherapy Clinic Velachery,Physiotherapy,4.8,96,9444313877,"No 7, 7th Main Rd",Highly Recommended Service,http://www.meygamclinic.com/,Yes
"NBM RHYTHM PHYSIOTHERAPY & INTEGRATED WELLNESS CENTRE, Porur.",Physiotherapy,4.9,198,9600104848,"120, Gurukripa Appartments, 40 Feet Rd, Lakshmi Nagar, Porur, Chennai, Tamil Nadu 600116",Highly Recommended Service,http://www.nbmrhythm.com/,Yes
New Life Physio Care,Physiotherapy,4.9,169,8870463570,"No:1, Vallal Pari St, Ponnambalam Colony, MGR Nagar, Nesapakkam, Chennai, Tamil Nadu 600078",Highly Recommended Service,http://www.newlifephysiocare.in/,Yes
Ojas Health,Physiotherapy,4.6,84,8939102777,"69, IOA Complex, Royapettah High Rd",Highly Recommended Service,http://www.ojashealth.co.in/,Yes
Physio 1st,Physiotherapy,4.8,410,9789800894,"Seethalakshmi appartment, 23/A, 92nd St, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,http://www.physio1st.in/,Yes
Physio360 Physiotherapy Centre,Physiotherapy,4.9,166,9363655869,"No 1/218, Mugalivakkam Main Rd, opposite Kedar Hospital, nearby Apollo Pharmacy, Dhanam Nagar, Kumudam Nagar, Mugalivakkam, Chennai, Tamil Nadu 600125",Highly Recommended Service,http://www.physio360.biz/,Yes
Physiofix,Physiotherapy,4.8,83,9994424880,"No 189, Asma Building, TTK Rd",Highly Recommended Service,http://www.physiofix.in/,Yes
Gokuldass Pain And Stroke rehab Center,Physiotherapy,5,33,9840220309,"No. 123, Rasappa Chetty St",Highly Recommended Service,http://www.physiotherapy-chennai.blogspot.com/,Yes
Prapanjam Physiotherapy Clinic - Varicose Vein | Migraine | Accupuncture | Sciatica,Physiotherapy,4.9,425,7092073400,"22, Yes Yes Terrace Apt, Sowrashtra Nagar 1st St",Highly Recommended Service,http://www.prapanjamclinic.com/,Yes
R R physiotherapy & sports injury clinic,Physiotherapy,4.9,74,9790707707,"131, Perambur High Rd",Highly Recommended Service,http://www.rrphysiotherapy.co.in/,Yes
SAGA PHYSIO,Physiotherapy,5,48,8939796943,"129, Kamarajar Salai",Highly Recommended Service,http://www.sagaphysio.com/,Yes
Harish's Healing Hands Physiotherapy Clinic |Physiotherapist in Chennai|Best Physiotherapist in Mylapore|,Physiotherapy,3.8,9,4443535815,"Old No-24,New No-49, 3rd St, beside Euro Kids",Highly Recommended Service,http://www.saihealthcarefoundation.com/,Yes
SHASTI - Health | Fitness | Sports,Physiotherapy,4.7,133,9176639729,"Goverment High School, 37/B Thiyagappa Street, Kilpauk Garden Road, opposite Kilpuak, Kilpauk, Chennai, Tamil Nadu 600010",Highly Recommended Service,http://www.shasti.in/,Yes
"S Health Care Solutions | | Physiotherapy Clinic in Anna Nagar, Chennai",Physiotherapy,4.9,93,9150211182,"No:3007, 2nd Street Z block, 13th Main Rd, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040",Highly Recommended Service,http://www.shealthcaresolutions.com/,Yes
Sparrc Institute,Physiotherapy,5,497,9790700712,"No22/36, 18th Ave, Sector 10, Sector 13, Ashok Nagar, Chennai, Tamil Nadu 600083",Highly Recommended Service,http://www.sparrc.com/,Yes
Sri Krishna Physiotherapy Centre,Physiotherapy,5,489,8072369932,"New No. 5, Indira Nagar 8th Ln",Highly Recommended Service,http://www.srikrishnaphysio.com/,Yes
Sri Sugam Physiotherapy Institute Private Limited,Physiotherapy,4.8,354,4443066659,"No: 11/21, Vijayalakshmi St",Highly Recommended Service,http://www.srisugam.com/,Yes
Synergy Healthcare & Wellness Anna Nagar,Physiotherapy,4.8,204,9566007190,"No 61/22, AA Block, 2nd Street, Anna Nagar 3rd Main Rd, Anna Nagar, Chennai, Tamil Nadu 600040",Highly Recommended Service,http://www.synergyphysio.in/,Yes
Tosh Hospital - Orthopedic Center in Chennai,Physiotherapy,4.2,126,9894467903,"72, Ormes Rd",Highly Recommended Service,http://www.toshhospitals.com/,Yes
"AlignPeak Physio Pvt Ltd., Align Peak physiotherapy Clinic",Physiotherapy,4.9,178,9566788054,"21/1, Kellys Rd, opp. AKN Nursing home, Kilpauk, Chennai, Tamil Nadu 600010",Highly Recommended Service,https://alignpeakphysio.com/,Yes
Physiotherapy Clinic/Center/Homevisits in Palavakkam -Srivari Physio Clinics,Physiotherapy,5,59,7010332820,"3/393, Periyar Salai",Highly Recommended Service,https://business.google.com/site/l/12299201469170794071?hl=en-gb,Yes
CARC Physiotherapy Clinic,Physiotherapy,4.9,277,9894140579,"1, 2nd Loop Street, Lazarus Church Rd",Highly Recommended Service,https://carcphysio.com/,Yes
CHENNAI PHYSIO CARE,Physiotherapy,5,377,7305274514,"2, Pearl Apartments, 13th Main Rd",Highly Recommended Service,https://chennaiphysiocare.com/,Yes
chennai sports prehab and rehab,Physiotherapy,5,95,9940299473,"26, 1st Main Rd",Highly Recommended Service,https://chennaiprehabrehab.com/,Yes
Sai Physiotherapy Clinic | Best Physiotherapist in Chennai | Dr Anbumalar Selvaraj,Physiotherapy,1,1,Unknown,Unknown,Needs Improvement,https://click2cure.com/best-physiotherapist-dranbumalar/,Yes
KinAura Physiotherapy Centre,Physiotherapy,5,198,8925323419,"192, Lake View Rd, Gokulam Colony, Ramakrishnapuram, West Mambalam, Chennai, Tamil Nadu 600033",Highly Recommended Service,https://dranandan.drxpro.in/,Yes
ACTIVE LIFE PHYSIO Rehabilitation & Acupuncture clinic,Physiotherapy,4.8,23,9600096613,"Shop no.3, MLN Square, 16",Highly Recommended Service,https://drprasannan.drxpro.in/,Yes
"Dr.Venkat’s Physiotherapy & Sports Rehab Centers, Chennai",Physiotherapy,4.4,141,9790987804,"12B, near Shree Narmada Ladies Hostel",Highly Recommended Service,https://drvenkatphysiocare.com/,Yes
Elite Advance Physiotherapy and Women's Clinic,Physiotherapy,4.9,337,8610311521,"83, Medavakkam Main Rd",Highly Recommended Service,https://eliteadvancephysiotherapy.com/,Yes
Emerging Fit Physiotherapy & Rehab Center,Physiotherapy,5,92,9176369179,"1,(Basement, 1st Main Rd, opposite to Saravana bhavan",Highly Recommended Service,https://emergingfit.in/,Yes
Exercise Prescriptor Physiotherapy clinic,Physiotherapy,4.9,126,9345289066,"1st floor, 11/673, 48th St, 9th sector, K. K. Nagar, Chennai, Tamil Nadu 600078",Highly Recommended Service,https://exerciseprescriptor.com/physiotherapy-in-chennai/,Yes
FIRSTCARE PHYSIO AND REHAB CLINIC,Physiotherapy,4.9,197,7305518400,"Flat no G-2, Sai Brindhavan Apartment, No: 110-A, 3rd St, Kumaran Colony, Bhaskar Colony, Virugambakkam, Chennai, Tamil Nadu 600092",Highly Recommended Service,https://firstcarephysio.in/,Yes
Fitsiomax – Physiotherapy Centre in Chennai,Physiotherapy,4.7,274,9363660871,"No:919,Nithiyam, thirumoolar colony, 13th Main Rd, opposite to 3M Car show room, Anna Nagar West, Chennai, Tamil Nadu 600040",Highly Recommended Service,https://fitsiomax.clinic/,Yes
